"address","city","state","zip","full_address","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side","state_fips","county_fips","census_tract","census_block"
"202 b east st","irondale","OH",43932,"202 b east st, irondale, OH, 43932",40.566048823591,-80.727994053536,6602,"202 b east st, irondale, OH, 43932, , , ","Match","Non_Exact","202 EAST AVE, IRONDALE, OH, 43932","37795260","L","39","081","011000","2068"
"20800 center ridge rd ste 31","rocky river","OH",44116,"20800 center ridge rd ste 31, rocky river, OH, 44116",41.4622572584265,-81.8513432921834,6603,"20800 center ridge rd ste 31, rocky river, OH, 44116, , , ","Match","Exact","20800 CENTER RIDGE RD, ROCKY RIVER, OH, 44116","613734160","R","39","035","181204","1013"
"827 e main st","barnesville","OH",NA,"827 e main st, barnesville, OH, NA",39.988859663307,-81.1596132045803,6604,"827 e main st, barnesville, OH, NA, , , ","Match","Non_Exact","827 E MAIN ST, BARNESVILLE, OH, 43713","640061308","L","39","013","010902","1043"
"30400 solon industrial p","solon","OH",NA,"30400 solon industrial p, solon, OH, NA",41.372980469255,-81.4665375820748,6605,"30400 solon industrial p, solon, OH, NA, , , ","Match","Non_Exact","30400 SOLON INDUSTRIAL PKWY, SOLON, OH, 44139","61142595","R","39","035","184104","2040"
"1224 oak bluff ct","westerville","OH",43081,"1224 oak bluff ct, westerville, OH, 43081",40.1065044364365,-82.8909804040815,6606,"1224 oak bluff ct, westerville, OH, 43081, , , ","Match","Exact","1224 OAK BLUFF CT, WESTERVILLE, OH, 43081","135601320","L","39","049","007102","2000"
"6209 snider rd ste d","mason","OH",45040,"6209 snider rd ste d, mason, OH, 45040",NA,NA,6607,"6209 snider rd ste d, mason, OH, 45040, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"252 e erie st","painesville","OH",NA,"252 e erie st, painesville, OH, NA",41.7285851960089,-81.2437158810739,6608,"252 e erie st, painesville, OH, NA, , , ","Match","Non_Exact","252 E ERIE ST, PAINESVILLE, OH, 44077","137465707","R","39","085","204500","1010"
"329 s second st","coshocton","OH",43812,"329 s second st, coshocton, OH, 43812",40.2706355158844,-81.8690853166909,6609,"329 s second st, coshocton, OH, 43812, , , ","Match","Exact","329 S 2ND ST, COSHOCTON, OH, 43812","52117830","L","39","031","961400","2029"
"5939 market ave n","canton","OH",44721,"5939 market ave n, canton, OH, 44721",40.8654918456274,-81.364402447188,6610,"5939 market ave n, canton, OH, 44721, , , ","Match","Exact","5939 MARKET AVE N, CANTON, OH, 44721","64706305","L","39","151","712201","1030"
"100 green meadows dr s","lewis cent","OH",43035,"100 green meadows dr s, lewis cent, OH, 43035",40.1530148147714,-83.016588992135,6611,"100 green meadows dr s, lewis cent, OH, 43035, , , ","Match","Exact","100 GREEN MEADOWS DR S, LEWIS CENTER, OH, 43035","24586907","L","39","041","011561","1009"
"5900 youngstown poland r","poland","OH",NA,"5900 youngstown poland r, poland, OH, NA",41.0384541788642,-80.6157451609456,6612,"5900 youngstown poland r, poland, OH, NA, , , ","Match","Non_Exact","5900 YOUNGSTOWN POLAND RD, POLAND, OH, 44514","64599697","R","39","099","811901","1000"
"15885 sprague rd","strongsville","OH",NA,"15885 sprague rd, strongsville, OH, NA",41.3506732627058,-81.8152455314719,6613,"15885 sprague rd, strongsville, OH, NA, , , ","Match","Non_Exact","15885 W SPRAGUE RD, STRONGSVILLE, OH, 44136","61154529","L","39","035","186107","1000"
"2300 baltimore reynoldsburg","reynoldsburg","OH",43068,"2300 baltimore reynoldsburg, reynoldsburg, OH, 43068",NA,NA,6614,"2300 baltimore reynoldsburg, reynoldsburg, OH, 43068, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"195 w grant st","east pales","OH",44413,"195 w grant st, east pales, OH, 44413",40.8390366832024,-80.5350023546065,6615,"195 w grant st, east pales, OH, 44413, , , ","Match","Non_Exact","195 E GRANT ST, EAST PALESTINE, OH, 44413","63631154","R","39","029","951500","2002"
"28150 cambridge ln","cleveland","OH",44124,"28150 cambridge ln, cleveland, OH, 44124",41.4758588400011,-81.4806691089295,6616,"28150 cambridge ln, cleveland, OH, 44124, , , ","Match","Exact","28150 CAMBRIDGE LN, CLEVELAND, OH, 44124","638511259","R","39","035","179101","2003"
"6890 margarum bnd","new albany","OH",43054,"6890 margarum bnd, new albany, OH, 43054",40.1039926391992,-82.7893425572713,6617,"6890 margarum bnd, new albany, OH, 43054, , , ","Match","Exact","6890 MARGARUM BEND, NEW ALBANY, OH, 43054","218701563","L","39","049","007213","4016"
"21799 northeast parkway","marysville","OH",43040,"21799 northeast parkway, marysville, OH, 43040",40.2612602176425,-83.4617843167164,6618,"21799 northeast parkway, marysville, OH, 43040, , , ","Match","Non_Exact","21799 NORTHWEST PKWY, MARYSVILLE, OH, 43040","135332810","L","39","159","050301","1008"
"12775 berea rd","cleveland","OH",44111,"12775 berea rd, cleveland, OH, 44111",NA,NA,6619,"12775 berea rd, cleveland, OH, 44111, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"6000 renaissance pl ste c","toledo","OH",NA,"6000 renaissance pl ste c, toledo, OH, NA",41.6965611888638,-83.6868911719006,6620,"6000 renaissance pl ste c, toledo, OH, NA, , , ","Match","Non_Exact","6000 RENAISSANCE PL, TOLEDO, OH, 43623","33963750","R","39","095","008304","2000"
"27620 st rt 7","reno","OH",NA,"27620 st rt 7, reno, OH, NA",39.3696581793674,-81.3943932787064,6621,"27620 st rt 7, reno, OH, NA, , , ","Match","Non_Exact","27620 STATE RTE 7, MARIETTA, OH, 45750","640831004","L","39","167","021100","3014"
"3508 brecksville rd","richfield","OH",NA,"3508 brecksville rd, richfield, OH, NA",41.2313524263465,-81.6380100241366,6622,"3508 brecksville rd, richfield, OH, NA, , , ","Match","Non_Exact","3508 BRECKSVILLE RD, RICHFIELD, OH, 44286","649977706","L","39","153","532502","2000"
"251 w central ave ste 26","springboro","OH",45066,"251 w central ave ste 26, springboro, OH, 45066",39.5584899207622,-84.2394070140668,6623,"251 w central ave ste 26, springboro, OH, 45066, , , ","Match","Exact","251 W CENTRAL AVE, SPRINGBORO, OH, 45066","615788002","R","39","165","030503","3005"
"36 w 5th st","dayton","OH",NA,"36 w 5th st, dayton, OH, NA",39.7565867252171,-84.1916958950785,6624,"36 w 5th st, dayton, OH, NA, , , ","Match","Non_Exact","36 W 5TH ST, DAYTON, OH, 45402","143571952","L","39","113","001501","3060"
"798 s state st","westervill","OH",43081,"798 s state st, westervill, OH, 43081",40.1061285208738,-82.9248454018629,6625,"798 s state st, westervill, OH, 43081, , , ","Match","Non_Exact","798 S STATE ST, WESTERVILLE, OH, 43081","218687091","R","39","049","007101","1004"
"1320 springfield road","columbiana","OH",44408,"1320 springfield road, columbiana, OH, 44408",NA,NA,6626,"1320 springfield road, columbiana, OH, 44408, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"8401 howland springs rd sw","warren","OH",44484,"8401 howland springs rd sw, warren, OH, 44484",41.223980117415,-80.7403845292829,6627,"8401 howland springs rd sw, warren, OH, 44484, , , ","Match","Non_Exact","8401 HOWLAND SPRINGS RD SE, WARREN, OH, 44484","117409726","R","39","155","932900","1001"
"2775 w us hwy 22 and 3 s","maineville","OH",45039,"2775 w us hwy 22 and 3 s, maineville, OH, 45039",NA,NA,6628,"2775 w us hwy 22 and 3 s, maineville, OH, 45039, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"3352 w laskey road","toledo","OH",43623,"3352 w laskey road, toledo, OH, 43623",41.7063083787328,-83.6250407687933,6629,"3352 w laskey road, toledo, OH, 43623, , , ","Match","Exact","3352 W LASKEY RD, TOLEDO, OH, 43623","33931918","R","39","095","007904","3000"
"5945 andrews rd","mentor on","OH",44060,"5945 andrews rd, mentor on, OH, 44060",41.7091868553487,-81.3612424117504,6630,"5945 andrews rd, mentor on, OH, 44060, , , ","Match","Non_Exact","5945 ANDREWS RD, MENTOR, OH, 44060","637589089","L","39","085","202500","2010"
"15601 commerce park dr","brook park","OH",44142,"15601 commerce park dr, brook park, OH, 44142",41.4117027608287,-81.8058921295153,6631,"15601 commerce park dr, brook park, OH, 44142, , , ","Match","Exact","15601 COMMERCE PARK DR, BROOKPARK, OH, 44142","61164560","L","39","035","138107","3001"
"325 commerce dr","mt vernon","OH",43050,"325 commerce dr, mt vernon, OH, 43050",40.3642397814761,-82.4816130319027,6632,"325 commerce dr, mt vernon, OH, 43050, , , ","Match","Exact","325 COMMERCE DR, MOUNT VERNON, OH, 43050","24638452","L","39","083","007600","1015"
"206 front st","berea","OH",44017,"206 front st, berea, OH, 44017",41.3709527585593,-81.8530156009369,6633,"206 front st, berea, OH, 44017, , , ","Match","Exact","206 FRONT ST, BEREA, OH, 44017","61099602","R","39","035","134300","1019"
"291 e melford ave","dayton","OH",45405,"291 e melford ave, dayton, OH, 45405",39.8032942755301,-84.2150128049166,6634,"291 e melford ave, dayton, OH, 45405, , , ","Match","Exact","291 E MELFORD AVE, DAYTON, OH, 45405","143568260","L","39","113","080400","1009"
"5233 horizonvue dr","cincinnati","OH",45239,"5233 horizonvue dr, cincinnati, OH, 45239",39.1841502855693,-84.5777330734438,6635,"5233 horizonvue dr, cincinnati, OH, 45239, , , ","Match","Exact","5233 HORIZONVUE DR, CINCINNATI, OH, 45239","103920814","L","39","061","020811","4000"
"525 n cleveland massillon rd","akron","OH",NA,"525 n cleveland massillon rd, akron, OH, NA",41.1504589407579,-81.6370091365838,6636,"525 n cleveland massillon rd, akron, OH, NA, , , ","Match","Non_Exact","525 N CLEVELAND MASSILLON RD, AKRON, OH, 44333","648784908","R","39","153","532301","2024"
"794 east third st","salem","OH",44460,"794 east third st, salem, OH, 44460",40.9032178377699,-80.8501465473418,6637,"794 east third st, salem, OH, 44460, , , ","Match","Exact","794 E 3RD ST, SALEM, OH, 44460","605034425","R","39","029","950600","5002"
"19700 wampler dr","stoutsville","OH",43154,"19700 wampler dr, stoutsville, OH, 43154",39.6376945115936,-82.8415483533037,6638,"19700 wampler dr, stoutsville, OH, 43154, , , ","Match","Exact","19700 WAMPLER DR, STOUTSVILLE, OH, 43154","37456880","R","39","129","021102","1002"
"182 e 6th ave","lancaster","OH",NA,"182 e 6th ave, lancaster, OH, NA",39.7197774026069,-82.5988069613013,6639,"182 e 6th ave, lancaster, OH, NA, , , ","Match","Non_Exact","182 E 6TH AVE, LANCASTER, OH, 43130","37242547","L","39","045","032000","3000"
"310 s columbus st","somerset","OH",NA,"310 s columbus st, somerset, OH, NA",39.8025387451978,-82.2950470104272,6640,"310 s columbus st, somerset, OH, NA, , , ","Match","Non_Exact","310 S COLUMBUS ST, SOMERSET, OH, 43783","37374057","R","39","127","965902","2030"
"16280 gar hwy","montville","OH",44064,"16280 gar hwy, montville, OH, 44064",41.6074185107707,-81.0633807596856,6641,"16280 gar hwy, montville, OH, 44064, , , ","Match","Exact","16280 GAR HWY, MONTVILLE, OH, 44064","137436535","L","39","055","310200","2009"
"5005 rockside rd ste 600","cleveland","OH",44131,"5005 rockside rd ste 600, cleveland, OH, 44131",41.397182634261,-81.6542803155093,6642,"5005 rockside rd ste 600, cleveland, OH, 44131, , , ","Match","Exact","5005 ROCKSIDE RD, CLEVELAND, OH, 44131","61119624","L","39","035","156101","1055"
"p.o. box 652","chesterland","OH",44026,"p.o. box 652, chesterland, OH, 44026",NA,NA,6643,"p.o. box 652, chesterland, OH, 44026, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"1757 indian wood cir","maumee","OH",NA,"1757 indian wood cir, maumee, OH, NA",41.5888952972261,-83.6866946311291,6644,"1757 indian wood cir, maumee, OH, NA, , , ","Match","Non_Exact","1757 INDIAN WOOD CIR, MAUMEE, OH, 43537","33953438","L","39","095","007104","2026"
"12 st andrews","north bend","OH",45052,"12 st andrews, north bend, OH, 45052",NA,NA,6645,"12 st andrews, north bend, OH, 45052, , , ","Tie",NA,NA,NA,NA,NA,NA,NA,NA
"7612 trailside dr","liberty township","OH",45069,"7612 trailside dr, liberty township, OH, 45069",NA,NA,6646,"7612 trailside dr, liberty township, OH, 45069, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"8905 symmes trace ct","loveland","OH",45140,"8905 symmes trace ct, loveland, OH, 45140",39.2799252669161,-84.3165962758043,6647,"8905 symmes trace ct, loveland, OH, 45140, , , ","Match","Exact","8905 SYMMES TRACE CT, LOVELAND, OH, 45140","103977766","R","39","061","024323","3004"
"6670 perimeter loop","dublin","OH",NA,"6670 perimeter loop, dublin, OH, NA",40.1017390740741,-83.1576217288758,6648,"6670 perimeter loop, dublin, OH, NA, , , ","Match","Non_Exact","6670 PERIMETER LOOP RD, DUBLIN, OH, 43017","218661544","L","39","049","010502","2031"
"88 e. broad st ste 1590","columbus","OH",NA,"88 e. broad st ste 1590, columbus, OH, NA",39.9625416421158,-82.9983036417919,6649,"88 e. broad st ste 1590, columbus, OH, NA, , , ","Match","Non_Exact","88 E BROAD ST, COLUMBUS, OH, 43215","218649211","L","39","049","003000","4088"
"2800 s arlington rd","coventry t","OH",NA,"2800 s arlington rd, coventry t, OH, NA",40.9946819171174,-81.4923500245214,6650,"2800 s arlington rd, coventry t, OH, NA, , , ","Match","Non_Exact","2800 S ARLINGTON RD, COVENTRY TWP, OH, 44312","61385206","R","39","153","531802","2018"
"33215 clendening lake rd","freeport","OH",43973,"33215 clendening lake rd, freeport, OH, 43973",40.2360576118732,-81.2018245706345,6651,"33215 clendening lake rd, freeport, OH, 43973, , , ","Match","Exact","33215 CLENDENING LAKE RD, FREEPORT, OH, 43973","37715201","R","39","067","975900","3039"
"26261 main street","coolville","OH",45723,"26261 main street, coolville, OH, 45723",39.2211808282133,-81.7983162070188,6652,"26261 main street, coolville, OH, 45723, , , ","Match","Exact","26261 MAIN ST, COOLVILLE, OH, 45723","37105848","R","39","009","973600","3009"
"7177 b northgate way","westervill","OH",NA,"7177 b northgate way, westervill, OH, NA",40.1497340205153,-82.9189996452699,6653,"7177 b northgate way, westervill, OH, NA, , , ","Match","Non_Exact","7177 NORTHGATE WAY, WESTERVILLE, OH, 43082","212998454","R","39","041","011766","2003"
"4508 cemetary rd","hilliard","OH",43026,"4508 cemetary rd, hilliard, OH, 43026",40.0320603461645,-83.136829478626,6654,"4508 cemetary rd, hilliard, OH, 43026, , , ","Match","Non_Exact","4508 CEMETERY RD, HILLIARD, OH, 43026","218692700","R","39","049","007922","3040"
"746 us highway 250 n","ashland","OH",44805,"746 us highway 250 n, ashland, OH, 44805",40.8576645407897,-82.2639357075986,6655,"746 us highway 250 n, ashland, OH, 44805, , , ","Match","Non_Exact","746 US HWY 250, ASHLAND, OH, 44805","640449825","L","39","005","970800","2011"
"711 2nd st","portsmouth","OH",45662,"711 2nd st, portsmouth, OH, 45662",38.7315800210761,-82.9983621261584,6656,"711 2nd st, portsmouth, OH, 45662, , , ","Match","Exact","711 2ND ST, PORTSMOUTH, OH, 45662","55113813","R","39","145","003600","2020"
"6939 autumn glen dr","west chester","OH",45069,"6939 autumn glen dr, west chester, OH, 45069",39.3601983468009,-84.3979892651386,6657,"6939 autumn glen dr, west chester, OH, 45069, , , ","Match","Exact","6939 AUTUMN GLEN DR, WEST CHESTER, OH, 45069","618164352","R","39","017","011127","1002"
"5553 hummingbird ct","geneva","OH",44041,"5553 hummingbird ct, geneva, OH, 44041",41.7740556840097,-80.9538529556299,6658,"5553 hummingbird ct, geneva, OH, 44041, , , ","Match","Exact","5553 HUMMINGBIRD CT, GENEVA, OH, 44041","117312732","R","39","007","000900","4016"
"90 n main st","minster","OH",45865,"90 n main st, minster, OH, 45865",40.3952172233169,-84.3766007710038,6659,"90 n main st, minster, OH, 45865, , , ","Match","Exact","90 N MAIN ST, MINSTER, OH, 45865","36460532","R","39","011","041000","3010"
"1020 w logan","celina","OH",45822,"1020 w logan, celina, OH, 45822",40.5455155358461,-84.5845798468508,6660,"1020 w logan, celina, OH, 45822, , , ","Match","Non_Exact","1020 W LOGAN ST, CELINA, OH, 45822","43084333","R","39","107","967400","4009"
"15014 mason rd","vermilion","OH",44089,"15014 mason rd, vermilion, OH, 44089",41.3688021755758,-82.365575406374,6661,"15014 mason rd, vermilion, OH, 44089, , , ","Match","Exact","15014 MASON RD, VERMILION, OH, 44089","55339624","R","39","043","040200","2007"
"12727 larcmere blvd","shaker heights","OH",NA,"12727 larcmere blvd, shaker heights, OH, NA",41.4875990778436,-81.5934286215817,6662,"12727 larcmere blvd, shaker heights, OH, NA, , , ","Match","Non_Exact","12727 LARCHMERE BLVD, SHAKER HEIGHTS, OH, 44120","650916347","L","39","035","183100","3001"
"25755 john rd","olmsted fa","OH",44138,"25755 john rd, olmsted fa, OH, 44138",41.3915958933558,-81.9056704964908,6663,"25755 john rd, olmsted fa, OH, 44138, , , ","Match","Non_Exact","25755 JOHN RD, OLMSTED TWP, OH, 44138","61139777","L","39","035","190502","2010"
"8500 civic center blvd","mentor","OH",44060,"8500 civic center blvd, mentor, OH, 44060",41.6981605142141,-81.3350905575781,6664,"8500 civic center blvd, mentor, OH, 44060, , , ","Match","Exact","8500 CIVIC CENTER BLVD, MENTOR, OH, 44060","137462435","L","39","085","202800","4007"
"2160 w michigan st","sidney","OH",45365,"2160 w michigan st, sidney, OH, 45365",40.287846055585,-84.1870039349967,6665,"2160 w michigan st, sidney, OH, 45365, , , ","Match","Non_Exact","2160 MICHIGAN ST, SIDNEY, OH, 45365","52227919","L","39","149","971700","2033"
"2801 maple ave","zanesville","OH",NA,"2801 maple ave, zanesville, OH, NA",39.9736899199072,-82.0118714189063,6666,"2801 maple ave, zanesville, OH, NA, , , ","Match","Non_Exact","2801 MAPLE AVE, ZANESVILLE, OH, 43701","654216228","L","39","119","911500","2016"
"3818 milan rd","sandusky","OH",NA,"3818 milan rd, sandusky, OH, NA",41.4223245041152,-82.6781338093971,6667,"3818 milan rd, sandusky, OH, NA, , , ","Match","Non_Exact","3818 MILAN RD, SANDUSKY, OH, 44870","55337476","R","39","043","041400","2016"
"1921 bronson ave","peninsula","OH",44264,"1921 bronson ave, peninsula, OH, 44264",41.240317246346,-81.5599603882402,6668,"1921 bronson ave, peninsula, OH, 44264, , , ","Match","Non_Exact","1921 BRONSON ST, PENINSULA, OH, 44264","61336037","R","39","153","532600","3038"
