fips_id,year,total_wages,avg_persons,establishments,entrants,exits
3902581130,2013,2195491,86,13,1,1
3902581130,2014,1949801,71,12,0,2
3902581130,2015,2026916,69,12,2,1
3902581130,2016,3701965,113,11,0,1
3902581130,2017,3607639,96,11,1,0
3902581130,2018,3229195,95,12,1,0
3902581130,2019,3708681,108,13,1,1
3902581130,2020,3552489,95,13,1,13
3902582,2006,3488252,143,13,13,2
3902582,2007,3596479,141,12,1,1
3902582,2008,3899453,152,14,3,1
3902582,2009,4130248,162,17,4,0
3902582,2010,4408293,187,19,2,1
3902582,2011,4416681,196,20,2,3
3902582,2012,4088517,194,18,1,0
3902582,2013,4205195,187,21,3,0
3902582,2014,4425223,194,24,3,4
3902582,2015,4829032,191,23,3,2
3902582,2016,5660627,202,25,4,3
3902582,2017,5974510,217,23,1,2
3902582,2018,5879949,207,23,2,1
3902582,2019,6280383,228,24,2,2
3902582,2020,6276402,209,25,3,25
3902582110,2006,3861461,165,48,48,7
3902582110,2007,3944012,159,45,5,6
3902582110,2008,3732594,154,42,4,3
3902582110,2009,3638437,149,45,6,4
3902582110,2010,4669806,158,45,5,3
3902582110,2011,3662272,187,44,2,9
3902582110,2012,4044873,200,39,5,1
3902582110,2013,4884731,230,41,2,1
3902582110,2014,5429843,236,41,1,1
3902582110,2015,5941340,251,45,4,6
3902582110,2016,5851515,255,41,2,6
3902582110,2017,6454971,240,38,3,3
3902582110,2018,6757009,247,41,6,3
3902582110,2019,7972407,245,48,10,6
3902582110,2020,7846269,248,48,4,48
3902585302,2006,55267892,1118,43,43,2
3902585302,2007,54398014,1142,49,9,7
3902585302,2008,51761559,1076,46,4,7
3902585302,2009,45014013,928,48,8,9
3902585302,2010,37640515,728,40,3,2
3902585302,2011,48865011,876,41,3,6
3902585302,2012,76288114,1030,38,3,5
3902585302,2013,57532256,970,35,2,6
3902585302,2014,63481096,1044,34,5,2
3902585302,2015,70328420,1126,36,4,6
3902585302,2016,73145210,1106,34,3,1
3902585302,2017,67599724,1062,37,3,6
3902585302,2018,69635088,1071,33,2,5
3902585302,2019,65762801,1079,30,3,2
3902585302,2020,55197821,934,34,5,34
3902638,2006,218618049,7045,451,451,44
3902638,2007,211539225,6755,441,36,43
3902638,2008,214085368,6568,424,30,33
3902638,2009,197929847,5924,415,24,42
3902638,2010,204259405,6091,403,30,27
3902638,2011,211711997,6127,400,25,35
3902638,2012,220441548,6122,388,22,28
3902638,2013,215116333,5914,384,23,36
3902638,2014,235529290,6179,375,26,30
3902638,2015,235729732,6052,379,34,30
3902638,2016,238675616,6225,384,36,24
3902638,2017,243348885,6160,389,28,24
3902638,2018,258701347,6284,383,19,32
3902638,2019,269175781,6460,378,25,28
3902638,2020,255124615,5828,377,24,377
3902680,2006,26189700,709,56,56,7
3902680,2007,24974285,697,58,9,14
3902680,2008,25149965,649,48,4,7
3902680,2009,25369418,625,41,1,2
3902680,2010,25263300,594,45,5,4
3902680,2011,24040432,587,52,11,5
3902680,2012,24360920,590,51,4,3
3902680,2013,24688045,578,50,3,6
3902680,2014,26527997,571,47,3,5
3902680,2015,26059070,583,49,6,5
3902680,2016,26683361,638,48,4,2
3902680,2017,27834529,651,52,6,5
3902680,2018,30312317,671,51,4,3
3902680,2019,30915311,711,58,10,4
3902680,2020,29232291,652,63,9,63
3902700226,2006,9381286,321,27,27,3
3902700226,2007,11594803,374,26,3,4
3902700226,2008,12075214,366,23,2,3
3902700226,2009,11991021,354,21,1,1
3902700226,2010,12959064,349,22,0,3
3902700226,2011,12425916,333,22,3,1
3902700226,2012,12279794,346,24,3,2
3902700226,2013,12872677,364,24,2,4
3902700226,2014,13007774,368,20,1,2
3902700226,2015,12981060,370,22,3,1
3902700226,2016,13214389,381,26,5,2
3902700226,2017,13445305,374,26,2,2
3902700226,2018,14140720,415,25,1,1
3902700226,2019,15291890,444,29,5,2
3902700226,2020,15812042,411,31,4,31
3902713974,2006,1784069,58,18,18,5
3902713974,2007,1553670,53,15,2,2
3902713974,2008,1837581,64,16,4,1
3902713974,2009,1505117,48,19,4,5
3902713974,2010,1257987,39,16,2,0
3902713974,2011,1432137,50,18,3,1
3902713974,2012,1435385,48,17,0,2
3902713974,2013,1128448,40,16,1,0
3902713974,2014,1456504,49,17,1,0
3902713974,2015,2232221,73,18,1,0
3902713974,2016,2862499,86,20,1,1
3902713974,2017,3069742,122,23,4,2
3902713974,2018,4012370,145,26,4,2
3902713974,2019,5488592,208,32,8,0
3902713974,2020,5841210,185,32,0,32
3902715238,2006,130440,10,8,8,1
3902715238,2007,263208,22,8,1,1
3902715238,2008,165934,15,7,0,1
3902715238,2009,161613,14,7,1,0
3902715238,2010,653815,34,9,2,3
3902715238,2011,640124,23,6,0,0
3902715238,2012,642233,24,6,0,0
3902715238,2013,601087,22,6,0,0
3902715238,2014,571118,21,8,2,2
3902715238,2015,695833,24,7,1,0
3902715238,2016,718678,23,7,0,0
3902715238,2017,679390,22,8,1,0
3902715238,2018,815243,28,8,0,0
3902715238,2019,754164,27,9,1,1
3902715238,2020,775897,25,8,0,8
3902722,2006,0,0,1,1,0
3902722,2007,7480,2,1,0,0
3902722,2008,6600,2,1,0,0
3902722,2009,6270,2,1,0,0
3902722,2010,6600,2,1,0,0
3902722,2011,6600,2,1,0,0
3902722,2012,6600,2,1,0,0
3902722,2013,6600,2,1,0,0
3902722,2014,6600,2,1,0,0
3902722,2015,6600,2,1,0,0
3902722,2016,6600,2,1,0,1
3902722,2018,27923,7,1,1,0
3902722,2019,105322,6,1,0,0
3902722,2020,116892,6,1,0,1
3902731710,2006,2871056,103,16,16,2
3902731710,2007,3975500,140,17,3,0
3902731710,2008,3371562,126,20,3,3
3902731710,2009,1862688,104,18,1,3
3902731710,2010,1876608,103,15,0,0
3902731710,2011,1944541,101,17,2,3
3902731710,2012,1928698,93,14,0,0
3902731710,2013,2068585,103,14,0,0
3902731710,2014,2186828,103,15,1,1
3902731710,2015,2189388,97,15,1,0
3902731710,2016,2290956,101,15,0,0
3902731710,2017,2480185,112,16,1,1
3902731710,2018,2745236,117,16,1,0
3902731710,2019,3116603,121,17,1,0
3902731710,2020,3306158,112,17,0,17
3902736,2006,423727086,12857,640,640,57
3902736,2007,432802545,12887,631,50,61
3902736,2008,443441201,12906,643,74,52
3902736,2009,454785514,12518,644,53,52
3902736,2010,460834466,12371,627,39,45
3902736,2011,458696354,12321,632,47,52
3902736,2012,468217975,12235,641,62,54
3902736,2013,485125258,12690,637,49,41
3902736,2014,511367216,13166,633,37,40
3902736,2015,560831154,13835,634,42,41
3902736,2016,579648139,14157,634,41,49
3902736,2017,616556398,14513,647,60,49
3902736,2018,608610560,13906,657,60,50
3902736,2019,645345815,13886,653,45,51
3902736,2020,617567129,12968,642,37,642
3902738542,2006,361187,17,6,6,1
3902738542,2007,421721,16,6,2,1
3902738542,2008,570598,18,6,0,1
3902738542,2009,673533,19,5,1,0
3902738542,2010,661963,20,5,0,0
3902738542,2011,733484,22,6,0,0
3902738542,2012,1255191,30,8,2,2
3902738542,2013,1238397,39,8,2,0
3902738542,2014,1746079,60,9,1,1
3902738542,2015,1969135,60,8,0,1
3902738542,2016,2188489,64,8,1,0
3902738542,2017,1731605,53,8,0,1
3902738542,2018,1579643,46,9,2,0
3902738542,2019,1290932,35,9,0,0
3902738542,2020,1201786,31,9,0,9
3902743064,2006,11189199,338,26,26,2
3902743064,2007,42160874,1060,27,3,0
3902743064,2008,69255150,1703,29,2,1
3902743064,2009,70441236,1702,28,0,3
3902743064,2010,70770973,1692,26,1,0
3902743064,2011,72646107,1724,28,2,1
3902743064,2012,75058483,1738,27,0,1
3902743064,2013,77129340,1729,27,1,2
3902743064,2014,82149357,1805,27,2,1
3902743064,2015,87421278,1864,28,2,2
3902743064,2016,90144694,1882,27,1,4
3902743064,2017,96137786,1919,25,2,1
3902743064,2018,108033907,2003,26,2,2
3902743064,2019,114678501,2074,27,3,2
3902743064,2020,124634667,2120,25,0,25
3902747670,2006,549654,23,10,10,2
3902747670,2007,518396,17,9,1,0
3902747670,2008,523500,15,10,1,0
3902747670,2009,532719,14,12,2,2
3902747670,2010,530445,14,11,1,2
3902747670,2011,503357,18,10,1,0
3902747670,2012,456451,16,11,1,0
3902747670,2013,437944,17,11,0,1
3902747670,2014,499301,19,11,1,1
3902747670,2015,535344,19,10,0,2
3902747670,2016,595998,21,8,0,0
3902747670,2017,701696,21,9,1,0
3902747670,2018,909450,26,11,2,0
3902747670,2019,937150,24,10,0,0
3902747670,2020,979506,25,13,2,13
3902766642,2006,5783142,138,7,7,1
3902766642,2007,6914378,162,8,2,0
3902766642,2008,7380287,161,8,0,0
3902766642,2009,6726320,151,8,0,0
3902766642,2010,7186531,150,10,2,1
3902766642,2011,7137184,151,9,0,1
3902766642,2012,7307237,163,9,1,0
3902766642,2013,7252929,154,9,0,1
3902766642,2014,8314624,155,9,1,0
3902766642,2015,9299727,182,9,0,1
3902766642,2016,9343852,183,9,1,0
3902766642,2017,9256773,174,9,0,1
3902766642,2018,9097901,151,9,1,0
3902766642,2019,8917385,147,10,1,1
3902766642,2020,8978951,145,10,1,10
3902778302,2006,38512519,1024,36,36,5
3902778302,2007,34945796,946,38,7,2
3902778302,2008,38190433,1001,42,6,2
3902778302,2009,41108063,1012,47,7,7
3902778302,2010,42643233,980,43,4,5
3902778302,2011,42008758,999,40,3,5
3902778302,2012,43549446,1004,38,3,5
3902778302,2013,43547346,964,38,4,6
3902778302,2014,44347220,963,37,5,4
3902778302,2015,45645847,816,37,4,2
3902778302,2016,47470222,846,40,4,4
3902778302,2017,59003303,1226,38,2,1
3902778302,2018,75199085,1409,43,6,7
3902778302,2019,70968685,1328,43,7,4
3902778302,2020,47755697,911,42,3,42
3902779772,2006,1404402,69,25,25,2
3902779772,2007,1354903,66,25,2,6
3902779772,2008,1575958,53,21,2,3
3902779772,2009,2087098,57,23,5,5
3902779772,2010,1674419,56,23,5,2
3902779772,2011,1711933,56,23,2,1
3902779772,2012,2023226,58,22,1,0
3902779772,2013,1996649,53,25,3,4
3902779772,2014,2294930,67,22,1,1
3902779772,2015,2213738,61,25,3,1
3902779772,2016,2247603,60,25,1,1
3902779772,2017,2078623,56,26,2,2
3902779772,2018,2471063,66,25,2,1
3902779772,2019,2070317,51,26,1,3
3902779772,2020,1723783,44,24,1,24
3902781144,2006,360455,16,8,8,0
3902781144,2007,352267,14,8,1,0
3902781144,2008,345486,13,9,0,0
3902781144,2009,244349,9,9,0,2
3902781144,2010,250921,10,9,2,0
3902781144,2011,209725,8,9,0,1
3902781144,2012,699479,22,11,3,2
3902781144,2013,678353,22,10,1,2
3902781144,2014,687943,20,8,0,2
3902781144,2015,533989,20,6,0,3
3902781144,2016,651069,19,4,1,2
3902781144,2017,810568,22,3,1,0
3902781144,2018,961810,29,5,2,0
3902781144,2019,1456454,49,6,1,0
3902781144,2020,1448696,47,7,1,7
3902782124,2006,3846451,116,5,5,1
3902782124,2007,3749901,109,5,1,0
3902782124,2008,3960403,119,5,0,0
3902782124,2009,3767818,120,5,0,0
3902782124,2010,3627839,113,5,0,0
3902782124,2011,3664692,110,5,0,0
3902782124,2012,3966977,112,5,0,0
3902782124,2013,3805110,111,6,1,1
3902782124,2014,3886180,106,6,1,0
3902782124,2015,3847273,111,6,0,0
3902782124,2016,4048220,115,6,0,1
3902782124,2017,4492985,127,6,1,0
3902782124,2018,4822317,130,7,1,0
3902782124,2019,4824100,131,7,0,0
3902782124,2020,4855040,123,8,1,8
3902785820,2006,353493,20,4,4,0
3902785820,2007,286305,13,4,0,0
3902785820,2008,340456,16,4,0,0
3902785820,2009,395830,15,5,1,0
3902785820,2010,424539,16,5,0,0
3902785820,2011,433515,15,5,0,1
3902785820,2012,234072,2,5,1,0
3902785820,2013,23532,1,5,0,2
3902785820,2014,23988,1,3,0,1
3902785820,2015,26612,1,2,0,0
3902785820,2016,87534,3,3,1,0
3902785820,2017,236213,9,4,1,0
3902785820,2018,217179,8,4,0,0
3902785820,2019,269405,10,5,1,0
3902785820,2020,383671,10,6,1,6
3902820,2006,9099297,284,22,22,2
3902820,2007,9373935,289,22,2,2
3902820,2008,9115592,272,21,1,3
3902820,2009,9625623,281,19,1,1
3902820,2010,11562651,320,21,3,1
3902820,2011,11527492,322,22,2,2
3902820,2012,11186071,305,23,3,2
3902820,2013,10587841,290,22,1,1
3902820,2014,11154220,297,21,0,1
3902820,2015,11440256,294,20,0,1
3902820,2016,11801689,289,20,1,1
3902820,2017,12227456,288,21,2,0
3902820,2018,12850907,284,21,0,1
3902820,2019,14106951,291,21,1,7
3902820,2020,9562966,183,15,1,15
3902910562,2006,10432119,349,37,37,0
3902910562,2007,10824096,376,43,6,6
3902910562,2008,11652899,379,43,7,5
3902910562,2009,11630225,370,39,1,2
3902910562,2010,12584565,382,42,5,4
3902910562,2011,13099123,391,45,7,5
3902910562,2012,12243113,340,47,6,1
3902910562,2013,12831415,347,50,5,1
3902910562,2014,13256098,366,53,4,3
3902910562,2015,15995292,408,52,1,4
3902910562,2016,15530134,390,50,2,5
3902910562,2017,17345457,415,50,5,0
3902910562,2018,19255988,453,54,4,5
3902910562,2019,20808789,471,52,3,4
3902910562,2020,19287721,449,48,0,48
3902912910,2006,22727282,758,66,66,7
3902912910,2007,24266760,729,62,3,8
3902912910,2008,24995095,743,58,5,5
3902912910,2009,22298512,663,58,4,3
3902912910,2010,26331209,752,61,6,4
3902912910,2011,28220888,736,57,3,4
3902912910,2012,30507723,792,63,8,7
3902912910,2013,31678819,817,61,4,4
3902912910,2014,32724694,803,58,2,5
3902912910,2015,33366253,794,55,1,2
3902912910,2016,35024415,850,61,8,3
3902912910,2017,38608268,905,66,8,7
3902912910,2018,39855068,919,62,3,3
3902912910,2019,39231097,888,61,2,4
3902912910,2020,39918113,753,58,1,58
3902924906,2006,5643277,245,34,34,4
3902924906,2007,6246023,280,38,8,3
3902924906,2008,6226453,272,40,5,6
3902924906,2009,3973247,217,34,0,6
3902924906,2010,4036466,210,29,1,2
3902924906,2011,5186805,241,32,5,2
3902924906,2012,6327369,265,31,1,4
3902924906,2013,6851367,269,30,3,1
3902924906,2014,8980738,303,33,4,1
3902924906,2015,10910040,357,35,3,4
3902924906,2016,8499346,293,33,2,2
3902924906,2017,12128125,351,34,3,1
3902924906,2018,12820624,366,34,1,1
3902924906,2019,12884192,319,33,0,4
3902924906,2020,12011603,251,32,3,32
3902925998,2006,24275173,838,93,93,4
3902925998,2007,19152347,667,93,5,7
3902925998,2008,19017418,648,91,6,7
3902925998,2009,19662501,666,94,9,16
3902925998,2010,24780789,786,90,12,9
3902925998,2011,27020620,811,90,10,8
3902925998,2012,29361698,837,92,10,12
3902925998,2013,31304454,873,89,9,8
3902925998,2014,35543483,944,86,4,7
3902925998,2015,36702010,955,83,5,4
3902925998,2016,32689844,900,87,8,6
3902925998,2017,38998416,1006,89,8,6
3902925998,2018,45521764,1112,90,6,2
3902925998,2019,45113954,1072,94,6,5
3902925998,2020,41172522,955,95,5,95
3902928238,2006,423248,24,6,6,0
3902928238,2007,405875,19,7,1,1
3902928238,2008,586290,21,7,1,3
3902928238,2009,762530,28,4,0,0
3902928238,2010,806991,28,6,2,1
3902928238,2011,795978,31,5,0,0
3902928238,2012,560545,20,5,0,0
3902928238,2013,477440,19,5,0,1
3902928238,2014,540515,20,5,1,2
3902928238,2015,476104,18,3,0,1
3902928238,2016,512005,19,2,0,0
3902928238,2017,604457,22,3,1,0
3902928238,2018,663754,24,4,1,0
3902928238,2019,659296,23,5,1,1
3902928238,2020,849710,24,4,0,4
3902933264,2006,9450467,306,29,29,4
3902933264,2007,9732652,306,30,7,3
3902933264,2008,10037128,308,28,2,0
3902933264,2009,10059902,311,29,1,2
3902933264,2010,10291072,313,28,1,0
3902933264,2011,9920239,316,31,3,2
3902933264,2012,9944391,298,32,3,2
3902933264,2013,10293739,310,32,1,4
3902933264,2014,10991233,322,32,4,3
3902933264,2015,10689627,326,33,3,2
3902933264,2016,10676987,319,33,1,1
3902933264,2017,10555744,306,33,1,3
3902933264,2018,11420987,312,36,6,2
3902933264,2019,12692937,321,34,0,3
3902933264,2020,12352873,289,35,4,35
3902940824,2006,9253183,375,59,59,6
3902940824,2007,9570034,386,59,6,5
3902940824,2008,14034424,472,58,5,4
3902940824,2009,12329629,411,57,3,5
3902940824,2010,11671583,388,61,9,5
3902940824,2011,12506119,401,61,5,3
3902940824,2012,13540126,424,64,7,6
3902940824,2013,13059836,420,62,3,5
3902940824,2014,13209643,396,60,2,8
3902940824,2015,13603391,404,60,8,4
3902940824,2016,14072665,403,60,4,5
3902940824,2017,12610866,359,59,4,4
3902940824,2018,12101703,350,63,8,4
3902940824,2019,12364223,352,63,4,9
3902940824,2020,12172353,322,57,3,57
3902944226,2006,9582087,347,29,29,2
3902944226,2007,10522988,366,27,0,5
3902944226,2008,9679416,354,24,2,1
3902944226,2009,8910009,311,24,1,2
3902944226,2010,9322414,322,23,1,1
3902944226,2011,9193303,344,24,2,0
3902944226,2012,10023410,352,26,2,2
3902944226,2013,9543819,326,26,2,2
3902944226,2014,9216126,283,26,2,3
3902944226,2015,9487999,245,23,0,4
3902944226,2016,9521779,226,21,3,2
3902944226,2017,9745913,227,21,2,1
3902944226,2018,10462122,231,22,2,2
3902944226,2019,9776313,216,20,0,2
3902944226,2020,7800539,160,20,1,20
3902946368,2006,8865985,279,25,25,1
3902946368,2007,9310146,292,29,6,3
3902946368,2008,9294958,291,29,3,1
3902946368,2009,9644112,284,29,1,10
3902946368,2010,9479792,259,20,1,0
3902946368,2011,11679285,313,22,1,1
3902946368,2012,13106617,332,24,3,2
3902946368,2013,15072591,378,23,1,2
3902946368,2014,16164251,388,22,1,1
3902946368,2015,13616706,320,24,4,5
3902946368,2016,11146126,273,20,1,1
3902946368,2017,10210807,263,24,4,3
3902946368,2018,10486189,255,24,3,1
3902946368,2019,10098928,232,24,1,3
3902946368,2020,4527383,115,24,3,24
3902949784,2006,7847693,222,31,31,3
3902949784,2007,8361137,225,31,3,5
3902949784,2008,8359626,224,26,1,1
3902949784,2009,6583995,183,27,2,2
3902949784,2010,6621261,175,27,2,3
3902949784,2011,6263317,157,28,4,4
3902949784,2012,7049254,181,30,5,2
3902949784,2013,6776662,179,29,1,2
3902949784,2014,6652599,167,29,2,1
3902949784,2015,6610291,163,29,1,3
3902949784,2016,6319475,159,29,3,2
3902949784,2017,5486242,129,29,2,5
3902949784,2018,5969590,127,25,1,1
3902949784,2019,6471120,146,28,4,3
3902949784,2020,6941088,148,26,1,26
3902961798,2006,32537556,1180,64,64,6
3902961798,2007,36376212,1210,63,6,4
3902961798,2008,36047244,1190,62,3,4
3902961798,2009,38898497,1207,66,7,7
3902961798,2010,41269793,1216,62,4,5
3902961798,2011,44099742,1257,62,5,7
3902961798,2012,43683065,1253,64,9,8
3902961798,2013,46823004,1265,58,1,5
3902961798,2014,48800143,1319,58,5,4
3902961798,2015,50223995,1353,58,4,5
3902961798,2016,53747977,1446,55,3,3
3902961798,2017,55150434,1435,54,2,6
3902961798,2018,56204866,1391,56,7,5
3902961798,2019,59034851,1420,53,2,3
3902961798,2020,56332220,1317,53,3,53
3902969512,2006,59474350,3020,242,242,18
3902969512,2007,62250315,2960,252,30,35
3902969512,2008,62657390,2878,234,20,21
3902969512,2009,62326920,2914,234,22,25
3902969512,2010,65686550,3011,229,20,14
3902969512,2011,73952893,3263,238,20,9
3902969512,2012,78096565,3298,246,18,21
3902969512,2013,76772354,3128,233,9,17
3902969512,2014,81321032,3144,231,15,17
3902969512,2015,83709779,3116,226,13,13
3902969512,2016,85402623,3070,229,13,18
3902969512,2017,87040664,3026,230,19,19
3902969512,2018,89977765,3051,232,19,13
3902969512,2019,89208131,2987,234,15,17
3902969512,2020,85567756,2759,233,15,233
3902969848,2006,10043056,343,43,43,4
3902969848,2007,10105955,341,44,5,4
3902969848,2008,10247025,341,41,2,3
3902969848,2009,11140795,324,42,3,3
3902969848,2010,12853045,340,40,1,3
3902969848,2011,13724525,344,40,3,0
3902969848,2012,14605245,342,43,3,4
3902969848,2013,14155305,335,39,0,1
3902969848,2014,16154347,344,42,5,3
3902969848,2015,14216936,367,45,6,1
3902969848,2016,14164495,341,46,1,4
3902969848,2017,13401977,325,46,4,4
3902969848,2018,13990024,324,47,5,3
3902969848,2019,14653504,333,48,4,3
3902969848,2020,15597181,323,46,1,46
3902978890,2006,9695060,353,63,63,9
3902978890,2007,10714230,390,64,11,9
3902978890,2008,10925800,404,63,8,8
3902978890,2009,9566960,361,58,3,6
3902978890,2010,10026925,375,57,5,4
3902978890,2011,11318490,391,59,6,4
3902978890,2012,13264379,434,60,5,1
3902978890,2013,13166616,426,61,3,10
3902978890,2014,15316795,468,53,2,0
3902978890,2015,16160304,471,58,5,5
3902978890,2016,16371765,469,55,2,4
3902978890,2017,17541509,455,54,3,4
3902978890,2018,18014771,459,54,4,5
3902978890,2019,18799595,473,56,6,5
3902978890,2020,19074588,467,53,1,53
3902981158,2006,1562825,64,6,6,3
3902981158,2007,1814705,62,4,1,0
3902981158,2008,1985346,64,4,0,0
3902981158,2009,2128807,64,5,1,0
3902981158,2010,2259646,69,4,0,0
3902981158,2011,2204749,69,5,1,0
3902981158,2012,2618274,76,5,0,1
3902981158,2013,2539545,73,4,0,0
3902981158,2014,2497264,71,5,1,0
3902981158,2015,2485770,74,5,0,0
3902981158,2016,2773159,76,5,0,1
3902981158,2017,2931992,85,5,0,0
3902981158,2018,3236994,88,5,0,0
3902981158,2019,4148307,101,6,1,0
3902981158,2020,6255288,141,6,0,6
3902982138,2006,2689535,55,5,5,0
3902982138,2007,1935695,44,7,2,1
3902982138,2008,578419,24,6,0,1
3902982138,2009,445872,21,5,0,1
3902982138,2010,506475,19,4,0,0
3902982138,2011,416831,13,4,0,1
3902982138,2012,458445,11,3,0,0
3902982138,2013,546930,13,4,1,0
3902982138,2014,740736,18,5,1,0
3902982138,2015,2489916,73,7,2,0
3902982138,2016,3012089,87,8,1,0
3902982138,2017,3164990,90,9,1,0
3902982138,2018,2944886,86,9,0,3
3902982138,2019,2711213,80,6,0,0
3902982138,2020,3382716,83,7,1,7
3902982852,2006,6503983,247,40,40,10
3902982852,2007,6647180,249,34,5,6
3902982852,2008,7561495,243,33,4,3
3902982852,2009,6349761,224,38,8,4
3902982852,2010,6467983,202,36,2,3
3902982852,2011,6989053,225,38,5,4
3902982852,2012,6581326,213,36,2,5
3902982852,2013,6644002,207,33,2,3
3902982852,2014,9817846,232,32,2,1
3902982852,2015,10099296,246,33,2,1
3902982852,2016,8716527,234,33,1,3
3902982852,2017,9928900,230,31,1,0
3902982852,2018,10360236,214,34,3,5
3902982852,2019,10260302,210,31,2,4
3902982852,2020,8370274,179,29,2,29
3902986912,2006,1810133,88,13,13,2
3902986912,2007,1890955,98,12,1,2
3902986912,2008,2070789,93,11,1,0
3902986912,2009,2054482,79,11,0,1
3902986912,2010,2172811,79,11,1,1
3902986912,2011,2222065,86,11,1,1
3902986912,2012,2157329,86,11,1,2
3902986912,2013,2305824,94,11,2,1
3902986912,2014,2435708,91,10,0,1
3902986912,2015,2526029,85,10,1,0
3902986912,2016,2664678,96,10,0,0
3902986912,2017,3288062,110,12,2,1
3902986912,2018,3595522,108,13,2,2
3902986912,2019,15026154,240,14,3,5
3902986912,2020,60375583,678,11,2,11
3903086,2006,221765602,6608,437,437,51
3903086,2007,223117155,6420,436,51,55
3903086,2008,217779407,5949,437,60,37
3903086,2009,208785656,5662,438,39,49
3903086,2010,215168243,5706,435,46,32
3903086,2011,235236749,5853,465,61,40
3903086,2012,249301745,6020,459,36,48
3903086,2013,246988225,5923,444,34,41
3903086,2014,262877573,6086,431,27,23
3903086,2015,283130465,6158,449,41,34
3903086,2016,286782934,6543,448,32,32
3903086,2017,297895856,6460,444,28,26
3903086,2018,292720285,6409,452,31,41
3903086,2019,311276408,6509,450,37,39
3903086,2020,315794236,6056,439,27,439
3903100240,2006,35611,0,1,1,0
3903100240,2007,8795,0,1,0,0
3903100240,2008,7685,0,1,0,0
3903100240,2009,37493,0,1,0,0
3903100240,2010,19872,0,1,0,0
3903100240,2011,0,0,1,0,0
3903100240,2012,0,0,1,0,0
3903100240,2013,0,0,1,0,0
3903100240,2014,21975,2,3,2,0
3903100240,2015,61914,4,3,0,0
3903100240,2016,53867,3,3,0,0
3903100240,2017,35791,2,3,0,0
3903100240,2018,70929,4,4,1,0
3903100240,2019,62670,4,4,0,0
3903100240,2020,84633,4,5,1,5
3903104864,2006,3011765,126,6,6,1
3903104864,2007,2950030,112,7,2,1
3903104864,2008,2784290,103,6,0,0
3903104864,2009,2639455,97,6,0,1
3903104864,2010,2538301,100,5,0,1
3903104864,2011,2465777,108,5,1,1
3903104864,2012,2362065,107,4,0,1
3903104864,2013,2362672,105,3,0,0
3903104864,2014,2439391,104,3,0,0
3903104864,2015,2400231,98,4,1,1
3903104864,2016,2459662,98,3,0,0
3903104864,2017,2468496,97,3,0,0
3903104864,2018,2482985,91,3,0,1
3903104864,2019,2580140,95,5,3,1
3903104864,2020,2904700,78,4,0,4
3903106152,2006,5743147,196,10,10,1
3903106152,2007,5824242,184,10,1,1
3903106152,2008,5672125,162,9,0,0
3903106152,2009,5992762,175,10,1,1
3903106152,2010,5704678,163,8,0,0
3903106152,2011,5519409,164,9,1,0
3903106152,2012,5519144,162,9,0,0
3903106152,2013,5656155,165,9,0,0
3903106152,2014,5552220,161,9,0,0
3903106152,2015,5721692,169,10,0,1
3903106152,2016,5879804,171,10,1,1
3903106152,2017,5737755,168,9,0,1
3903106152,2018,5770917,171,10,2,2
3903106152,2019,5700214,166,11,3,2
3903106152,2020,5963718,157,10,1,10
3903115266,2006,608011,16,5,5,0
3903115266,2007,551713,15,5,0,1
3903115266,2008,553350,14,4,0,0
3903115266,2009,623325,19,5,1,0
3903115266,2010,570367,16,5,0,0
3903115266,2011,93799,6,6,1,2
3903115266,2012,49843,3,4,0,1
3903115266,2013,41185,2,3,0,0
3903115266,2014,90621,4,4,1,0
3903115266,2015,103108,4,4,0,1
3903115266,2016,108757,5,3,0,0
3903115266,2017,198711,8,3,0,0
3903115266,2018,166188,6,3,0,0
3903115266,2019,194338,6,3,0,0
3903115266,2020,204816,7,3,0,3
3903119218,2006,5815477,213,17,17,1
3903119218,2007,6428277,230,17,1,1
3903119218,2008,7040731,258,17,2,1
3903119218,2009,6613848,263,17,2,1
3903119218,2010,6632845,258,18,2,0
3903119218,2011,14630506,472,21,2,3
3903119218,2012,17180458,531,21,3,3
3903119218,2013,21310912,654,18,0,2
3903119218,2014,14129598,458,21,5,2
3903119218,2015,2125972,80,23,4,2
3903119218,2016,2841280,99,27,6,6
3903119218,2017,2967923,97,26,4,1
3903119218,2018,3472421,105,27,2,1
3903119218,2019,3953133,112,30,5,4
3903119218,2020,4451687,121,30,3,30
3903128252,2006,64078536,941,16,16,1
3903128252,2007,67501516,1003,15,1,0
3903128252,2008,70798659,1011,18,2,2
3903128252,2009,65050350,1003,18,2,1
3903128252,2010,61043701,1000,17,0,2
3903128252,2011,56437656,908,16,1,2
3903128252,2012,56987076,878,15,1,0
3903128252,2013,65718419,766,15,0,2
3903128252,2014,59402125,714,14,1,0
3903128252,2015,62368087,714,16,2,2
3903128252,2016,54764834,707,16,2,0
3903128252,2017,54019774,668,17,1,2
3903128252,2018,51432223,632,16,1,4
3903128252,2019,52068049,568,13,1,1
3903128252,2020,47754004,457,14,2,14
3903137730,2006,3787683,181,26,26,4
3903137730,2007,3926326,189,23,1,5
3903137730,2008,4302766,173,20,2,4
3903137730,2009,4746376,166,17,1,1
3903137730,2010,4292994,158,18,2,0
3903137730,2011,4573902,165,19,1,1
3903137730,2012,4763636,181,19,1,0
