tendigit_fips,year,subdivisionname,subdivisiontype,county,taxtype,purpose2,description,duration,millagepercent,votesfor,votesagainst,votes_pct_for,votes_pct_against,fips_id,margin_against,failed_levy,close_3,close_5,close_7_5
3914581606,1998,Washington,Township,Scioto,Property,roads,R,5,4,1351,641,67.82128143310547,32.17871856689453,3914581606,-17.82128143310547,0,0,0,0
3914581606,1999,Washington,Township,Scioto,Property,roads,A,5,2,294,399,42.42424392700195,57.57575607299805,3914581606,7.575756072998047,1,0,0,0
3914581606,2001,Washington,Township,Scioto,Property,roads,R,5,2,671,738,47.62242889404297,52.37757110595703,3914581606,2.3775711059570313,1,1,1,1
3914581606,2004,Washington,Township,Scioto,Property,roads,R,5,2,597,1028,36.738460540771484,63.261539459228516,3914581606,13.261539459228516,1,0,0,0
3914581606,2005,Washington,Township,Scioto,Property,roads,R,3,4,1235,406,75.25898742675781,24.741012573242188,3914581606,-25.258987426757813,0,0,0,0
3914581606,2006,Washington,Township,Scioto,Property,roads,R,5,2,1354,301,81.81269073486328,18.18730926513672,3914581606,-31.81269073486328,0,0,0,0
3914581606,2008,Washington,Township,Scioto,Property,roads,R,5,4,428,1143,27.243793487548828,72.75621032714844,3914581606,22.756210327148438,1,0,0,0
3914581606,2010,Washington,Township,Scioto,Property,roads,R,5,2,770,656,53.997196197509766,46.002803802490234,3914581606,-3.9971961975097656,0,0,1,1
3914581606,2011,Washington,Township,Scioto,Property,roads,R,5,2,919,579,61.34846496582031,38.65153503417969,3914581606,-11.348464965820313,0,0,0,0
3914581606,2013,Washington,Township,Scioto,Property,roads,R,5,4,783,472,62.390438079833984,37.609561920166016,3914581606,-12.390438079833984,0,0,0,0
3914581606,2014,Washington,Township,Scioto,Property,roads,R,5,2,1076,563,65.64978790283203,34.35021209716797,3914581606,-15.649787902832031,0,0,0,0
3914581606,2016,Washington,Township,Scioto,Property,roads,R,5,2,779,819,48.748435974121094,51.251564025878906,3914581606,1.2515640258789063,1,1,1,1
3914581606,2017,Washington,Township,Scioto,Property,roads,R,4,4,667,433,60.6363639831543,39.3636360168457,3914581606,-10.636363983154297,0,0,0,0
3914581606,2019,Washington,Township,Scioto,property,roads,R,5,4,390,371,51.248355865478516,48.751644134521484,3914581606,-1.2483558654785156,0,1,1,1
3914776632,2010,Thompson,Township,Seneca,Property,roads,A,1000,2,155,195,44.28571319580078,55.71428680419922,3914776632,5.714286804199219,1,0,0,1
3914776778,1992,Tiffin,City,Seneca,Income,roads,A,cpt,.25,1511,4445,25.369375228881836,74.63062286376953,3976778,24.63062286376953,1,0,0,0
3914776778,1994,Tiffin,City,Seneca,Income,roads,A,5,.25,1425,5143,21.696102142333984,78.30389404296875,3976778,28.30389404296875,1,0,0,0
3914922050,2019,Dinsmore,Township,Shelby,property,roads,A,5,1,200,144,58.13953399658203,41.86046600341797,3914922050,-8.139533996582031,0,0,0,0
3914944352,2009,Lockington,Village,Shelby,Property,roads,R,5,2,351,337,51.01744079589844,48.98255920410156,3944352,-1.0174407958984375,0,1,1,1
3914944884,2017,Loramie,Township,Shelby,Property,roads,A,5,2,143,53,72.95918273925781,27.040817260742188,3914944884,-22.959182739257813,0,0,0,0
3914944884,2018,Loramie,Township,Shelby,Property,roads,R,5,2,541,595,47.62323760986328,52.37676239013672,3914944884,2.3767623901367188,1,1,1,1
3914969960,1992,Salem,Township,Shelby,Property,roads,A,5,2,579,706,45.05836486816406,54.94163513183594,3914969960,4.9416351318359375,1,0,1,1
3914969960,2016,Salem,Township,Shelby,Property,roads,A,5,2,302,524,36.561744689941406,63.438255310058594,3914969960,13.438255310058594,1,0,0,0
3914969960,2018,Salem,Township,Shelby,Property,roads,A,5,2,308,376,45.029239654541016,54.970760345458984,3914969960,4.970760345458984,1,0,1,1
3914972424,1991,Sidney,City,Shelby,Income,roads,A,5,.25,2591,2259,53.42267990112305,46.57732009887695,3972424,-3.422679901123047,0,0,1,1
3914972424,1992,Sidney,City,Shelby,Income,roads,A,5,.25,2814,1957,58.981346130371094,41.018653869628906,3972424,-8.981346130371094,0,0,0,0
3914972424,2019,Sidney,City,Shelby,income,roads,A,5,1.65,1882,1802,51.085777282714844,48.914222717285156,3972424,-1.0857772827148438,0,1,1,1
3914979464,1991,Van Buren,Township,Shelby,Property,roads,R,5,3,842,26,97.004608154296875,2.995391845703125,3914979464,-47.004608154296875,0,0,0,0
3914979464,2002,Van Buren,Township,Shelby,Property,roads,R,5,3,616,167,78.6717758178711,21.328224182128906,3914979464,-28.671775817871094,0,0,0,0
3914979464,2006,Van Buren,Township,Shelby,Property,roads,R,5,2,570,402,58.64197540283203,41.35802459716797,3914979464,-8.641975402832031,0,0,0,0
3914979464,2007,Van Buren,Township,Shelby,Property,roads,A,5,1,531,105,83.49056243896484,16.509437561035156,3914979464,-33.490562438964844,0,0,0,0
3914979464,2012,Van Buren,Township,Shelby,Property,roads,R,5,3,527,57,90.2397232055664,9.760276794433594,3914979464,-40.239723205566406,0,0,0,0
3914979464,2021,Van Buren,Township,Shelby,property,roads,R,5,3,275,81,77.2471923828125,22.7528076171875,3914979464,-27.2471923828125,0,0,0,0
3914981620,1994,Washington,Township,Shelby,Property,roads,A,5,2,190,164,53.67231750488281,46.32768249511719,3914981620,-3.6723175048828125,0,0,1,1
3914981620,2000,Washington,Township,Shelby,Property,roads,R,5,1,197,679,22.488584518432617,77.51141357421875,3914981620,27.51141357421875,1,0,0,0
3914981620,2014,Washington,Township,Shelby,Property,roads,R,5,2,446,300,59.7855224609375,40.2144775390625,3914981620,-9.7855224609375,0,0,0,0
3914981620,2018,Washington,Township,Shelby,Property,roads,R,5,2,242,361,40.13267135620117,59.86732864379883,3914981620,9.867328643798828,1,0,0,0
3915101420,2016,Alliance,City,Stark,Income,roads,A,5,.25,3210,4207,43.278953552246094,56.721046447753906,3901420,6.721046447753906,1,0,0,1
3915104458,1993,Beach City,Village,Stark,Property,roads,R,5,3,248,176,58.49056625366211,41.50943374633789,3904458,-8.49056625366211,0,0,0,0
3915104458,1998,Beach City,Village,Stark,Property,roads,A,5,2,143,197,42.05882263183594,57.94117736816406,3904458,7.9411773681640625,1,0,0,0
3915104458,2004,Beach City,Village,Stark,Property,roads,R,5,3,233,266,46.69338607788086,53.30661392211914,3904458,3.3066139221191406,1,0,1,1
3915104458,2005,Beach City,Village,Stark,Property,roads,A,5,3,126,152,45.3237419128418,54.6762580871582,3904458,4.676258087158203,1,0,1,1
3915104458,2006,Beach City,Village,Stark,Property,roads,A,5,3,161,196,45.09803771972656,54.90196228027344,3904458,4.9019622802734375,1,0,1,1
3915104458,2007,Beach City,Village,Stark,Property,roads,A,5,3,104,134,43.697479248046875,56.302520751953125,3904458,6.302520751953125,1,0,0,1
3915106180,1995,Bethlehem,Township,Stark,Property,roads,R,5,1.5,808,559,59.10753631591797,40.89246368408203,3915106180,-9.107536315917969,0,0,0,0
3915106180,2000,Bethlehem,Township,Stark,Property,roads,R,5,1.5,1190,678,63.704498291015625,36.295501708984375,3915106180,-13.704498291015625,0,0,0,0
3915106180,2005,Bethlehem,Township,Stark,Property,roads,R,5,1.5,635,451,58.47145462036133,41.52854537963867,3915106180,-8.471454620361328,0,0,0,0
3915106180,2010,Bethlehem,Township,Stark,Property,roads,R,5,1.5,912,544,62.63736343383789,37.36263656616211,3915106180,-12.63736343383789,0,0,0,0
3915106180,2015,Bethlehem,Township,Stark,Property,roads,R,5,1.5,927,363,71.86046600341797,28.13953399658203,3915106180,-21.86046600341797,0,0,0,0
3915106180,2020,Bethlehem,Township,Stark,property,roads,R,5,1.5,1330,740,64.25120544433594,35.74879455566406,3915106180,-14.251205444335938,0,0,0,0
3915108504,2000,Brewster,Village,Stark,Income,roads,A,5,.33,291,236,55.21821594238281,44.78178405761719,3908504,-5.2182159423828125,0,0,0,1
3915108504,2005,Brewster,Village,Stark,Income,roads,R,1000,.33,126,55,69.6132583618164,30.386741638183594,3908504,-19.613258361816406,0,0,0,0
3915108504,2010,Brewster,Village,Stark,Income,roads,R,5,.33,368,394,48.29396438598633,51.70603561401367,3908504,1.7060356140136719,1,1,1,1
3915108504,2013,Brewster,Village,Stark,Income,roads,A,5,.33,252,322,43.90243911743164,56.09756088256836,3908504,6.097560882568359,1,0,0,1
3915108504,2014,Brewster,Village,Stark,Income,roads,A,5,.33,285,377,43.051361083984375,56.948638916015625,3908504,6.948638916015625,1,0,0,1
3915108504,2016,Brewster,Village,Stark,Income,roads,A,5,.5,552,465,54.277286529541016,45.722713470458984,3908504,-4.277286529541016,0,0,1,1
3915111304,2012,Canal Fulton,City,Stark,Property,roads,A,3,1,1050,1424,42.44139099121094,57.55860900878906,3911304,7.5586090087890625,1,0,0,0
3915112000,2019,Canton,Township,Stark,property,roads,R,5,2.9,1348,982,57.85407638549805,42.14592361450195,3915112000,-7.854076385498047,0,0,0,0
3915112014,2014,Canton,Township,Stark,Property,roads,A,5,3.3,1453,1986,42.25065612792969,57.74934387207031,3915112014,7.7493438720703125,1,0,0,0
3915112014,2015,Canton,Township,Stark,Property,roads,A,5,2.9,786,706,52.680965423583984,47.319034576416016,3915112014,-2.6809654235839844,0,1,1,1
3915124052,1993,East Sparta,Village,Stark,Property,roads,R,5,5,198,61,76.4478759765625,23.5521240234375,3924052,-26.4478759765625,0,0,0,0
3915124052,1998,East Sparta,Village,Stark,Property,roads,R,5,5,189,116,61.96721267700195,38.03278732299805,3924052,-11.967212677001953,0,0,0,0
3915124052,2003,East Sparta,Village,Stark,Property,roads,R,5,5,150,55,73.17073059082031,26.829269409179688,3924052,-23.170730590820313,0,0,0,0
3915124052,2008,East Sparta,Village,Stark,Property,roads,R,5,5,289,108,72.79596710205078,27.20403289794922,3924052,-22.79596710205078,0,0,0,0
3915124052,2013,East Sparta,Village,Stark,Property,roads,R,5,5,115,50,69.69696807861328,30.30303192138672,3924052,-19.69696807861328,0,0,0,0
3915124052,2018,East Sparta,Village,Stark,Property,roads,R,5,5,173,117,59.655174255371094,40.344825744628906,3924052,-9.655174255371094,0,0,0,0
3915134328,2021,Hartville,Village,Stark,income,roads,A,5,.5,137,190,41.89602279663086,58.10397720336914,3934328,8.10397720336914,1,0,0,0
3915135532,2012,Hills and Dales,Village,Stark,Property,roads,A,5,5,105,73,58.988765716552734,41.011234283447266,3935532,-8.988765716552734,0,0,0,0
3915135532,2017,Hills and Dales,Village,Stark,Property,roads,R,5,5,100,9,91.74311828613281,8.2568817138671875,3935532,-41.74311828613281,0,0,0,0
3915138094,1993,Jackson,Township,Stark,Property,roads,R,5,3,4819,2543,65.45775604248047,34.54224395751953,3915138094,-15.457756042480469,0,0,0,0
3915138094,1998,Jackson,Township,Stark,Property,roads,R,5,3,4303,3265,56.85782241821289,43.14217758178711,3915138094,-6.857822418212891,0,0,0,1
3915138094,2003,Jackson,Township,Stark,Property,roads,R,5,3,3992,1787,69.07769775390625,30.92230224609375,3915138094,-19.07769775390625,0,0,0,0
3915138094,2007,Jackson,Township,Stark,Property,roads,R,5,3,6156,3317,64.98469543457031,35.01530456542969,3915138094,-14.984695434570313,0,0,0,0
3915138094,2013,Jackson,Township,Stark,Property,roads,R,5,3,5321,2005,72.63172149658203,27.36827850341797,3915138094,-22.63172149658203,0,0,0,0
3915138094,2018,Jackson,Township,Stark,Property,roads,R,5,4,4527,2753,62.18406677246094,37.81593322753906,3915138094,-12.184066772460938,0,0,0,0
3915141314,1993,Lake,Township,Stark,Property,roads,A,5,1.5,2111,1393,60.24543380737305,39.75456619262695,3915141314,-10.245433807373047,0,0,0,0
3915141314,1994,Lake,Township,Stark,Property,roads,A,5,1.5,4072,1899,68.19628143310547,31.80371856689453,3915141314,-18.19628143310547,0,0,0,0
3915141314,1995,Lake,Township,Stark,Property,roads,R,5,1.5,4666,1255,78.80425262451172,21.19574737548828,3915141314,-28.80425262451172,0,0,0,0
3915141314,1998,Lake Township Road District,Road District,Stark,Property,roads,R,5,1.25,7451,7,99.90614318847656,0.0938568115234375,NA,-49.90614318847656,0,0,0,0
3915141314,1999,Lake,Township,Stark,Property,roads,R,5,1.25,4823,1592,75.18316650390625,24.81683349609375,3915141314,-25.18316650390625,0,0,0,0
3915141314,2002,Lake,Township,Stark,Property,roads,R,5,1.5,3898,1854,67.767730712890625,32.232269287109375,3915141314,-17.767730712890625,0,0,0,0
3915141314,2004,Lake,Township,Stark,Property,roads,R,5,1.25,3293,5172,38.90135955810547,61.09864044189453,3915141314,11.098640441894531,1,0,0,0
3915141314,2005,Lake,Township,Stark,Property,roads,R,5,1.5,8076,6315,56.118408203125,43.881591796875,3915141314,-6.118408203125,0,0,0,1
3915141314,2010,Lake,Township,Stark,Property,roads,R,5,1.25,7182,3869,64.989593505859375,35.010406494140625,3915141314,-14.989593505859375,0,0,0,0
3915141314,2011,Lake,Township,Stark,Property,roads,R,5,1.5,6411,1415,81.91924285888672,18.08075714111328,3915141314,-31.91924285888672,0,0,0,0
3915141314,2014,Lake,Township,Stark,Property,roads,R,5,1.25,3077,2927,51.249168395996094,48.750831604003906,3915141314,-1.2491683959960938,0,1,1,1
3915141314,2015,Lake,Township,Stark,Property,roads,R,5,1.5,4967,2304,68.3124771118164,31.687522888183594,3915141314,-18.312477111816406,0,0,0,0
3915141314,2020,Lake,Township,Stark,property,roads,R,5,1.5,10473,5099,67.25533294677734,32.744667053222656,3915141314,-17.255332946777344,0,0,0,0
3915142168,1993,Lawrence,Township,Stark,Property,roads,R,5,1.4,1186,997,54.32890701293945,45.67109298706055,3915142168,-4.328907012939453,0,0,1,1
3915142168,1995,Lawrence,Township,Stark,Property,roads,R,5,1,1298,596,68.5322036743164,31.467796325683594,3915142168,-18.532203674316406,0,0,0,0
3915142168,1997,Lawrence Township Road District,Road District,Stark,Property,roads,R,5,1,1985,48,97.63895416259766,2.3610458374023438,NA,-47.638954162597656,0,0,0,0
3915142168,1998,Lawrence,Township,Stark,Property,roads,R,5,1.4,1970,1175,62.63911056518555,37.36088943481445,3915142168,-12.639110565185547,0,0,0,0
3915142168,2000,Lawrence,Township,Stark,Property,roads,R,5,1,1761,1522,53.63996505737305,46.36003494262695,3915142168,-3.639965057373047,0,0,1,1
3915142168,2002,Lawrence,Township,Stark,Property,roads,R,5,1.4,1673,1285,56.55848693847656,43.44151306152344,3915142168,-6.5584869384765625,0,0,0,1
3915142168,2005,Lawrence,Township,Stark,Property,roads,R,5,1,1254,969,56.410255432128906,43.589744567871094,3915142168,-6.410255432128906,0,0,0,1
3915142168,2008,Lawrence,Township,Stark,Property,roads,R,5,1.4,1899,2032,48.308319091796875,51.691680908203125,3915142168,1.691680908203125,1,1,1,1
3915142168,2010,Lawrence,Township,Stark,Property,roads,R,5,1,2451,1420,63.31697082519531,36.68302917480469,3915142168,-13.316970825195313,0,0,0,0
3915142168,2012,Lawrence,Township,Stark,Property,roads,R,5,1.4,1658,2161,43.41450500488281,56.58549499511719,3915142168,6.5854949951171875,1,0,0,1
3915142168,2014,Lawrence,Township,Stark,Property,roads,R,5,1,686,1369,33.381996154785156,66.61800384521484,3915142168,16.618003845214844,1,0,0,0
3915142168,2017,Lawrence Township Road District,Road District,Stark,Property,roads,R,5,1.4,2487,429,85.2880630493164,14.711936950683594,NA,-35.288063049316406,0,0,0,0
3915143022,2003,Lexington,Township,Stark,Property,roads,R,5,1.7,1207,408,74.7368392944336,25.263160705566406,3915143022,-24.736839294433594,0,0,0,0
3915143022,2008,Lexington,Township,Stark,Property,roads,R,5,1.7,1031,776,57.05589294433594,42.94410705566406,3915143022,-7.0558929443359375,0,0,0,1
3915143022,2012,Lexington,Township,Stark,Property,roads,R,5,1.7,1241,720,63.28403854370117,36.71596145629883,3915143022,-13.284038543701172,0,0,0,0
3915143022,2017,Lexington,Township,Stark,Property,roads,R,5,1.7,986,586,62.7226448059082,37.2773551940918,3915143022,-12.722644805908203,0,0,0,0
3915143022,2020,Lexington,Township,Stark,property,roads,R,5,1.7,1732,787,68.7574462890625,31.2425537109375,3915143022,-18.7574462890625,0,0,0,0
3915145094,2015,Louisville,City,Stark,Property,roads,A,5,2.7,877,544,61.71710205078125,38.28289794921875,3945094,-11.71710205078125,0,0,0,0
3915147936,1993,Marlboro,Township,Stark,Property,roads,R,5,2,1620,1292,55.631866455078125,44.368133544921875,3915147936,-5.631866455078125,0,0,0,1
3915147936,1997,Marlboro,Township,Stark,Property,roads,R,5,2,1214,655,64.95452117919922,35.04547882080078,3915147936,-14.954521179199219,0,0,0,0
3915147936,2000,Marlboro,Township,Stark,Property,roads,A,5,2,372,996,27.192981719970703,72.80702209472656,3915147936,22.807022094726563,1,0,0,0
3915147936,2005,Marlboro,Township,Stark,Property,roads,R,5,2,720,410,63.71681594848633,36.28318405151367,3915147936,-13.716815948486328,0,0,0,0
3915147936,2010,Marlboro,Township,Stark,Property,roads,R,5,2,1056,495,68.0851058959961,31.914894104003906,3915147936,-18.085105895996094,0,0,0,0
3915147936,2014,Marlboro,Township,Stark,Property,roads,R,5,2,1155,205,84.92646789550781,15.073532104492188,3915147936,-34.92646789550781,0,0,0,0
3915147936,2021,Marlboro,Township,Stark,property,roads,R,5,2,868,366,70.3403549194336,29.659645080566406,3915147936,-20.340354919433594,0,0,0,0
3915148244,1992,Massillon,City,Stark,Income,roads,A,N/A,.2,3857,6662,36.66698455810547,63.33301544189453,3948244,13.333015441894531,1,0,0,0
3915148244,2017,Massillon,City,Stark,Income,roads,A,5,.2,2048,2745,42.728981018066406,57.271018981933594,3948244,7.271018981933594,1,0,0,1
3915148244,2021,Massillon,City,Stark,income,roads,R,5,.2,1071,522,67.23163604736328,32.76836395263672,3948244,-17.23163604736328,0,0,0,0
3915149294,1991,Meyers Lake,Village,Stark,Property,roads,R,5,5,265,7757,3.303415536880493,96.69658660888672,3949294,46.69658660888672,1,0,0,0
3915153690,2021,Navarre,Village,Stark,income,roads,A,N/A,.25,97,187,34.154930114746094,65.8450698852539,3953690,15.845069885253906,1,0,0,0
3915155944,1991,Nimishillen,Township,Stark,Property,roads,R,5,1,2416,2608,48.08917236328125,51.91082763671875,3915155944,1.91082763671875,1,1,1,1
3915155944,1992,Nimishillen,Township,Stark,Property,roads,A,5,1.5,1146,2833,28.801206588745117,71.19879150390625,3915155944,21.19879150390625,1,0,0,0
3915155944,1993,Nimishillen,Township,Stark,Property,roads,A,-999,1.75,1861,1352,57.92094802856445,42.07905197143555,3915155944,-7.920948028564453,0,0,0,0
3915155944,1994,Nimishillen,Township,Stark,Property,roads,A,5,1.75,649,851,43.266666412353516,56.733333587646484,3915155944,6.733333587646484,1,0,0,1
3915155944,1995,Nimishillen,Township,Stark,Property,roads,A,5,1,1504,1328,53.10734558105469,46.89265441894531,3915155944,-3.1073455810546875,0,0,1,1
3915155944,1996,Nimishillen,Township,Stark,Property,roads,R,-999,1,1451,1943,42.751914978027344,57.248085021972656,3915155944,7.248085021972656,1,0,0,1
3915155944,1997,Nimishillen,Township,Stark,Property,roads,A,5,.75,1760,1206,59.339176177978516,40.660823822021484,3915155944,-9.339176177978516,0,0,0,0
3915155944,1998,Nimishillen,Township,Stark,Property,roads,A,5,.75,820,1903,30.113845825195313,69.88615417480469,3915155944,19.886154174804688,1,0,0,0
3915155944,1999,Nimishillen,Township,Stark,Property,roads,R,5,1,1667,737,69.34276580810547,30.65723419189453,3915155944,-19.34276580810547,0,0,0,0
3915155944,2000,Nimishillen,Township,Stark,Property,roads,A,5,1,904,2072,30.376344680786133,69.6236572265625,3915155944,19.6236572265625,1,0,0,0
3915155944,2003,Nimishillen,Township,Stark,Property,roads,R,5,1,2346,1450,61.80189514160156,38.19810485839844,3915155944,-11.801895141601563,0,0,0,0
3915155944,2005,Nimishillen,Township,Stark,Property,roads,R,5,1,11554,1889,85.94807434082031,14.051925659179688,3915155944,-35.94807434082031,0,0,0,0
3915155944,2006,Nimishillen,Township,Stark,Property,roads,R,5,1,1821,2553,41.63237380981445,58.36762619018555,3915155944,8.367626190185547,1,0,0,0
3915155944,2010,Nimishillen,Township,Stark,Property,roads,R,5,1,1073,2379,31.08342933654785,68.91657257080078,3915155944,18.91657257080078,1,0,0,0
3915155944,2011,Nimishillen,Township,Stark,Property,roads,A,5,1,1493,703,67.98725128173828,32.01274871826172,3915155944,-17.98725128173828,0,0,0,0
3915155944,2014,Nimishillen,Township,Stark,Property,roads,R,5,1,773,1084,41.626277923583984,58.373722076416016,3915155944,8.373722076416016,1,0,0,0
3915155944,2016,Nimishillen,Township,Stark,Property,roads,R,5,1,1954,2618,42.738407135009766,57.261592864990234,3915155944,7.261592864990234,1,0,0,1
3915155944,2017,Nimishillen,Township,Stark,Property,roads,R,5,2,2132,552,79.43367767333984,20.566322326660156,3915155944,-29.433677673339844,0,0,0,0
3915155944,2020,Nimishillen,Township,Stark,property,roads,R,5,2,3280,2288,58.90804672241211,41.09195327758789,3915155944,-8.90804672241211,0,0,0,0
3915156294,1999,North Canton,City,Stark,Property,roads,R,5,1,3955,1443,73.26787567138672,26.73212432861328,3956294,-23.26787567138672,0,0,0,0
3915156294,2004,North Canton,City,Stark,Property,roads,R,5,1,3711,4245,46.64404296875,53.35595703125,3956294,3.35595703125,1,0,1,1
3915156294,2009,North Canton,City,Stark,Property,roads,A,5,1,2837,2325,54.95931625366211,45.04068374633789,3956294,-4.959316253662109,0,0,1,1
3915156294,2010,North Canton,City,Stark,Property,roads,R,5,1,2837,1180,70.624847412109375,29.375152587890625,3956294,-20.624847412109375,0,0,0,0
3915156294,2012,North Canton,City,Stark,Property,roads,R,5,1,2731,2427,52.94688034057617,47.05311965942383,3956294,-2.946880340576172,0,1,1,1
3915156294,2017,North Canton,City,Stark,Property,roads,R,5,1,4039,176,95.8244400024414,4.175559997558594,3956294,-45.824440002441406,0,0,0,0
3915156294,2019,North Canton,City,Stark,property,roads,R,5,1,3211,1358,70.27796173095703,29.72203826904297,3956294,-20.27796173095703,0,0,0,0
3915158926,1996,Osnaburg,Township,Stark,Property,roads,R,5,3,1139,1204,48.61288833618164,51.38711166381836,3915158926,1.3871116638183594,1,1,1,1
3915158926,2002,Osnaburg,Township,Stark,Property,roads,R,5,3,434,462,48.4375,51.5625,3915158926,1.5625,1,1,1,1
3915158926,2004,Osnaburg,Township,Stark,Property,roads,R,5,3,751,1594,32.02558517456055,67.97441101074219,3915158926,17.974411010742188,1,0,0,0
3915158926,2005,Osnaburg,Township,Stark,Property,roads,A,1000,3,538,795,40.36008834838867,59.63991165161133,3915158926,9.639911651611328,1,0,0,0
3915159850,1993,Paris Township Road District #1,Road District,Stark,Property,roads,A,10,4,351,209,62.67856979370117,37.32143020629883,NA,-12.678569793701172,0,0,0,0
3915159850,1994,Paris,Township,Stark,Property,roads,R,5,2,680,826,45.1527214050293,54.8472785949707,3915159850,4.847278594970703,1,0,1,1
3915159850,1996,Paris,Township,Stark,Property,roads,A,5,4,478,787,37.78656005859375,62.21343994140625,3915159850,12.21343994140625,1,0,0,0
3915159850,1997,Paris,Township,Stark,Property,roads,A,5,3,729,357,67.1270751953125,32.8729248046875,3915159850,-17.1270751953125,0,0,0,0
3915159850,2001,Paris,Township,Stark,Property,roads,A,5,3,314,571,35.480224609375,64.519775390625,3915159850,14.519775390625,1,0,0,0
3915159850,2002,Paris,Township,Stark,Property,roads,R,5,2,749,635,54.11849594116211,45.88150405883789,3915159850,-4.118495941162109,0,0,1,1
3915159850,2006,Paris,Township,Stark,Property,roads,R,5,2,547,728,42.90196228027344,57.09803771972656,3915159850,7.0980377197265625,1,0,0,1
3915159850,2014,Paris,Township,Stark,Property,roads,R,5,2,279,339,45.1456298828125,54.8543701171875,3915159850,4.8543701171875,1,0,1,1
3915159850,2018,Paris,Township,Stark,Property,roads,R,5,2,725,1839,28.27613067626953,71.72386932373047,3915159850,21.72386932373047,1,0,0,0
3915159850,2020,Paris,Township,Stark,property,roads,A,5,2,958,944,50.36803436279297,49.63196563720703,3915159850,-0.36803436279296875,0,1,1,1
3915162078,1992,Perry,Township,Stark,Property,roads,R,5,2,5837,706,89.2098388671875,10.7901611328125,3915162078,-39.2098388671875,0,0,0,0
3915162078,1999,Perry,Township,Stark,Property,roads,R,5,2,6101,2252,73.03962707519531,26.960372924804688,3915162078,-23.039627075195313,0,0,0,0
3915162078,2001,Perry,Township,Stark,Property,roads,R,5,2,5866,2709,68.40816497802734,31.591835021972656,3915162078,-18.408164978027344,0,0,0,0
3915162078,2004,Perry,Township,Stark,Property,roads,R,5,2,4912,5161,48.76402282714844,51.23597717285156,3915162078,1.2359771728515625,1,1,1,1
3915162078,2009,Perry,Township,Stark,Property,roads,R,5,2,7360,1163,86.35456848144531,13.645431518554688,3915162078,-36.35456848144531,0,0,0,0
3915162078,2013,Perry,Township,Stark,Property,roads,R,5,2,3140,1626,65.88333892822266,34.116661071777344,3915162078,-15.883338928222656,0,0,0,0
3915162078,2015,Perry,Township,Stark,Property,roads,A,5,1,2101,1041,66.86824035644531,33.13175964355469,3915162078,-16.868240356445313,0,0,0,0
3915162078,2019,Perry,Township,Stark,property,roads,R,5,1,4299,1874,69.6419906616211,30.358009338378906,3915162078,-19.641990661621094,0,0,0,0
3915162078,2021,Perry,Township,Stark,property,roads,R,5,2,1181,437,72.99134826660156,27.008651733398438,3915162078,-22.991348266601563,0,0,0,0
3915162694,1991,Pike Township Road District,Road District,Stark,Property,roads,R,5,1,506,274,64.871795654296875,35.128204345703125,NA,-14.871795654296875,0,0,0,0
3915162694,1996,Pike,Township,Stark,Property,roads,R,5,1,922,380,70.81413269042969,29.185867309570313,3915162694,-20.814132690429688,0,0,0,0
3915162694,2001,Pike,Township,Stark,Property,roads,R,5,1,754,213,77.973114013671875,22.026885986328125,3915162694,-27.973114013671875,0,0,0,0
3915162694,2006,Pike,Township,Stark,Property,roads,R,5,1,678,368,64.818359375,35.181640625,3915162694,-14.818359375,0,0,0,0
3915162694,2011,Pike,Township,Stark,Property,roads,R,5,1,1052,855,55.16518020629883,44.83481979370117,3915162694,-5.165180206298828,0,0,0,1
3915162694,2013,Pike,Township,Stark,property,roads,A,5,1.5,372,118,75.918365478515625,24.081634521484375,3915162694,-25.918365478515625,0,0,0,0
3915162988,1992,Plain,Township,Stark,Property,roads,R,5,1.5,5570,7951,41.1951789855957,58.8048210144043,3915162988,8.804821014404297,1,0,0,0
3915162988,1996,Plain,Township,Stark,Property,roads,R,3,.5,5629,5567,50.276885986328125,49.723114013671875,3915162988,-0.276885986328125,0,1,1,1
3915162988,1997,Plain,Township,Stark,Property,roads,R,5,1.5,9784,3964,71.166717529296875,28.833282470703125,3915162988,-21.166717529296875,0,0,0,0
3915162988,1999,Plain,Township,Stark,Property,roads,R,3,.5,10919,4207,72.18696594238281,27.813034057617188,3915162988,-22.186965942382813,0,0,0,0
3915162988,2000,Plain,Township,Stark,Property,roads,R,3,.5,7294,8370,46.565372467041016,53.434627532958984,3915162988,3.4346275329589844,1,0,1,1
3915162988,2006,Plain,Township,Stark,Property,roads,R,5,1.5,7308,4656,61.083248138427734,38.916751861572266,3915162988,-11.083248138427734,0,0,0,0
3915162988,2007,Plain,Township,Stark,Property,roads,A,5,.5,7367,2914,71.65645599365234,28.343544006347656,3915162988,-21.656455993652344,0,0,0,0
3915162988,2011,Plain,Township,Stark,Property,roads,R,5,1.5,2193,4726,31.695331573486328,68.30467224121094,3915162988,18.304672241210938,1,0,0,0
3915162988,2015,Plain,Township,Stark,property,roads,R,5,1.5,4479,4808,48.22870635986328,51.77129364013672,3915162988,1.7712936401367188,1,1,1,1
3915162988,2016,Plain,Township,Stark,Property,roads,A,5,1.5,6070,8080,42.897525787353516,57.102474212646484,3915162988,7.102474212646484,1,0,0,1
3915162988,2019,Plain Township Road District,Township,Stark,property,roads,R,5,1.5,4682,2286,67.19287872314453,32.80712127685547,3915162988,-17.19287872314453,0,0,0,0
