fips_id,year,naics2,total_wages,avg_persons,establishments
3904696,2006,44,166417,18,2
3904696,2006,49,67616,2,1
3904696,2006,51,60032,1,1
3904696,2006,62,323685,5,1
3904696,2006,71,16775,2,1
3904696,2007,44,196621,18,3
3904696,2007,49,210293,6,2
3904696,2007,51,65246,1,1
3904696,2007,62,344671,5,1
3904696,2007,71,3712,0,1
3904696,2008,44,261467,24,3
3904696,2008,49,253556,8,1
3904696,2008,51,44926,1,1
3904696,2008,62,176364,5,1
3904696,2008,71,8970,1,1
3904696,2009,44,172879,17,2
3904696,2009,49,260669,7,1
3904696,2009,71,2757,0,1
3904696,2010,44,230882,22,3
3904696,2010,49,261221,7,1
3904696,2010,71,0,0,1
3904696,2011,44,261226,20,3
3904696,2011,49,268057,6,1
3904696,2012,44,276568,21,3
3904696,2012,49,200683,6,1
3904696,2012,81,6200,1,1
3904696,2013,44,289370,22,3
3904696,2013,49,238640,6,1
3904696,2013,81,12236,1,1
3904696,2014,44,274514,18,3
3904696,2014,49,226265,6,1
3904696,2014,52,137298,6,1
3904696,2014,81,5316,1,1
3904696,2015,44,193250,12,2
3904696,2015,49,247732,5,1
3904696,2015,52,271532,6,1
3904696,2015,81,8076,1,1
3904696,2016,44,188522,12,2
3904696,2016,49,169989,3,1
3904696,2016,52,36123,1,1
3904696,2016,81,11484,1,1
3904696,2017,44,204918,12,2
3904696,2017,49,128112,2,1
3904696,2017,52,34218,1,1
3904696,2017,62,10466,1,1
3904696,2017,81,8172,1,1
3904696,2017,92,35883,4,1
3904696,2018,44,229908,12,2
3904696,2018,49,60060,1,1
3904696,2018,52,20052,1,1
3904696,2018,62,8721,1,1
3904696,2018,81,11328,1,1
3904696,2018,92,31337,2,1
3904696,2019,44,234079,13,2
3904696,2019,49,61396,1,1
3904696,2019,52,23840,1,1
3904696,2019,62,8544,1,1
3904696,2019,81,18248,2,1
3904696,2019,92,55532,3,1
3904696,2020,23,2175,0,1
3904696,2020,44,206284,11,2
3904696,2020,49,62609,1,1
3904696,2020,52,24541,1,1
3904696,2020,62,7363,1,1
3904696,2020,81,18367,2,1
3904696,2020,92,80414,4,1
3904718154,2006,23,85233,4,3
3904718154,2006,42,2491100,62,2
3904718154,2006,62,0,0,1
3904718154,2006,92,7161,1,1
3904718154,2007,23,89828,4,3
3904718154,2007,42,2598184,59,2
3904718154,2007,48,42418,4,1
3904718154,2007,49,185936,7,1
3904718154,2007,92,7258,5,1
3904718154,2008,23,90803,4,3
3904718154,2008,42,2700387,63,2
3904718154,2008,48,34075,1,1
3904718154,2008,49,177509,7,1
3904718154,2008,92,2244,2,1
3904718154,2009,23,103576,4,2
3904718154,2009,42,2787558,62,3
3904718154,2009,49,185285,8,2
3904718154,2009,92,2718,3,1
3904718154,2010,11,72615,3,1
3904718154,2010,23,74121,3,2
3904718154,2010,42,3298898,62,3
3904718154,2010,49,172102,6,1
3904718154,2010,92,6039,2,1
3904718154,2011,11,82840,3,1
3904718154,2011,23,79236,4,2
3904718154,2011,42,3167666,64,3
3904718154,2011,49,187714,6,1
3904718154,2011,92,4171,2,1
3904718154,2012,11,83527,3,1
3904718154,2012,23,66451,3,2
3904718154,2012,42,3887084,67,3
3904718154,2012,49,194659,5,1
3904718154,2012,92,7665,2,1
3904718154,2013,11,66032,2,1
3904718154,2013,23,90196,4,2
3904718154,2013,42,3926205,64,3
3904718154,2013,49,204757,6,1
3904718154,2013,92,4249,1,1
3904718154,2014,11,46847,2,2
3904718154,2014,23,85307,4,2
3904718154,2014,42,4369742,65,3
3904718154,2014,49,191377,6,1
3904718154,2014,92,5846,2,1
3904718154,2015,11,53069,2,1
3904718154,2015,23,91693,4,2
3904718154,2015,42,4633567,66,3
3904718154,2015,49,186748,6,1
3904718154,2015,92,5704,1,1
3904718154,2016,11,61038,1,1
3904718154,2016,23,73357,4,2
3904718154,2016,42,4669062,68,3
3904718154,2016,49,172067,6,1
3904718154,2016,92,4130,2,1
3904718154,2017,11,47121,1,1
3904718154,2017,23,54192,2,1
3904718154,2017,42,4682165,70,3
3904718154,2017,49,178892,7,1
3904718154,2017,92,4741,2,1
3904718154,2018,11,32321,2,1
3904718154,2018,23,33280,1,1
3904718154,2018,42,4679756,62,3
3904718154,2018,49,185255,7,1
3904718154,2018,92,6548,2,1
3904718154,2019,23,112074,3,3
3904718154,2019,42,4515081,55,2
3904718154,2019,49,207776,7,1
3904718154,2019,92,5823,1,1
3904718154,2020,23,109610,3,3
3904718154,2020,42,4650838,56,2
3904718154,2020,49,24471,5,1
3904718154,2020,92,5698,2,1
3904720,2006,11,0,0,1
3904720,2006,23,24155065,598,80
3904720,2006,31,183631,17,4
3904720,2006,32,760512,22,5
3904720,2006,33,18464446,374,20
3904720,2006,42,8724146,160,38
3904720,2006,44,41093127,2317,158
3904720,2006,45,30964819,2020,57
3904720,2006,48,188849,8,6
3904720,2006,49,6509589,111,2
3904720,2006,51,26079096,822,22
3904720,2006,52,9209334,247,65
3904720,2006,53,4878496,181,29
3904720,2006,54,192310548,2969,187
3904720,2006,55,2913089,46,3
3904720,2006,56,19096833,777,57
3904720,2006,61,40230049,1089,20
3904720,2006,62,66833449,1702,94
3904720,2006,71,2448806,174,9
3904720,2006,72,27092432,2427,94
3904720,2006,81,5517258,274,65
3904720,2006,92,4549274,83,5
3904720,2006,99,22736,4,2
3904720,2007,23,27180302,609,82
3904720,2007,31,171888,17,4
3904720,2007,32,599254,24,6
3904720,2007,33,21753170,392,21
3904720,2007,42,8100777,146,34
3904720,2007,44,44003238,2518,170
3904720,2007,45,31641662,2001,54
3904720,2007,48,143031,3,6
3904720,2007,49,6789399,113,4
3904720,2007,51,24945688,854,24
3904720,2007,52,9474606,246,63
3904720,2007,53,5471544,190,32
3904720,2007,54,203620751,3002,196
3904720,2007,55,3288603,54,2
3904720,2007,56,24670052,886,58
3904720,2007,61,43854726,1146,22
3904720,2007,62,69609544,1738,103
3904720,2007,71,2868657,207,9
3904720,2007,72,32727811,2682,96
3904720,2007,81,5633536,260,62
3904720,2007,92,4898891,82,5
3904720,2007,99,142803,7,6
3904720,2008,23,27352612,600,80
3904720,2008,31,178542,16,5
3904720,2008,32,829851,32,5
3904720,2008,33,20483131,364,21
3904720,2008,42,8952363,150,35
3904720,2008,44,45174504,2476,188
3904720,2008,45,31230828,1938,58
3904720,2008,48,293756,6,4
3904720,2008,49,6500611,115,2
3904720,2008,51,49774542,1115,19
3904720,2008,52,11842119,270,69
3904720,2008,53,3654691,139,32
3904720,2008,54,244651823,3406,189
3904720,2008,55,5083516,90,6
3904720,2008,56,28174018,857,60
3904720,2008,61,45703846,1163,22
3904720,2008,62,72896721,1748,100
3904720,2008,71,2938461,207,10
3904720,2008,72,39960604,2921,102
3904720,2008,81,5967641,274,73
3904720,2008,92,5058216,82,5
3904720,2008,99,23732,2,3
3904720,2009,23,26212562,520,77
3904720,2009,31,177253,16,3
3904720,2009,32,451059,20,4
3904720,2009,33,17699933,309,20
3904720,2009,42,6693652,115,32
3904720,2009,44,47681410,2452,190
3904720,2009,45,31338472,1903,60
3904720,2009,48,99236,3,4
3904720,2009,49,6445840,115,2
3904720,2009,51,53714906,1077,22
3904720,2009,52,12110579,269,77
3904720,2009,53,3144243,114,31
3904720,2009,54,281934534,3722,203
3904720,2009,55,6635762,95,8
3904720,2009,56,24035628,630,59
3904720,2009,61,48361848,1205,22
3904720,2009,62,79121478,1865,107
3904720,2009,71,3655746,252,11
3904720,2009,72,42446559,3103,102
3904720,2009,81,5345670,245,67
3904720,2009,92,5122797,81,5
3904720,2009,99,326095,7,5
3904720,2010,23,23530696,447,73
3904720,2010,31,153798,13,3
3904720,2010,32,519550,23,5
3904720,2010,33,18731795,305,22
3904720,2010,42,6683311,112,29
3904720,2010,44,47936192,2476,181
3904720,2010,45,31307950,1863,61
3904720,2010,48,137794,4,4
3904720,2010,49,6242148,106,3
3904720,2010,51,52419524,871,22
3904720,2010,52,12571922,274,75
3904720,2010,53,3418459,136,33
3904720,2010,54,302884937,3867,207
3904720,2010,55,5607502,78,8
3904720,2010,56,22951938,638,61
3904720,2010,61,49736617,1184,23
3904720,2010,62,84389441,1884,109
3904720,2010,71,4016220,250,11
3904720,2010,72,46214919,3206,115
3904720,2010,81,6054563,305,69
3904720,2010,92,5348219,80,5
3904720,2010,99,252185,8,6
3904720,2011,23,23971576,471,72
3904720,2011,31,204173,14,3
3904720,2011,32,493537,20,5
3904720,2011,33,18660701,296,25
3904720,2011,42,8676400,128,32
3904720,2011,44,49025740,2564,190
3904720,2011,45,32285324,1948,63
3904720,2011,48,233705,7,5
3904720,2011,49,6512253,102,4
3904720,2011,51,43175959,609,23
3904720,2011,52,13824582,282,78
3904720,2011,53,6790024,224,36
3904720,2011,54,308571196,3841,223
3904720,2011,55,5507092,99,9
3904720,2011,56,29211519,676,63
3904720,2011,61,51187769,1175,26
3904720,2011,62,89750415,2113,125
3904720,2011,71,4327125,296,11
3904720,2011,72,50103796,3342,114
3904720,2011,81,6898396,351,75
3904720,2011,92,5267763,75,5
3904720,2011,99,212829,8,5
3904720,2012,23,19538372,420,64
3904720,2012,31,235581,20,4
3904720,2012,32,536937,22,5
3904720,2012,33,17654326,285,26
3904720,2012,42,9835904,155,34
3904720,2012,44,50463241,2598,194
3904720,2012,45,33428361,2005,62
3904720,2012,48,196021,5,4
3904720,2012,49,6435559,100,4
3904720,2012,51,31467001,467,23
3904720,2012,52,17045164,298,84
3904720,2012,53,7786946,228,31
3904720,2012,54,304979028,3833,231
3904720,2012,55,9269070,125,11
3904720,2012,56,24065763,489,62
3904720,2012,61,49165686,1129,25
3904720,2012,62,104671369,2467,132
3904720,2012,71,4436858,292,12
3904720,2012,72,53401022,3454,122
3904720,2012,81,7591368,379,77
3904720,2012,92,5192791,74,5
3904720,2012,99,162842,4,5
3904720,2013,23,21175014,438,64
3904720,2013,31,281150,30,4
3904720,2013,32,540224,20,5
3904720,2013,33,16439284,284,24
3904720,2013,42,7844496,136,33
3904720,2013,44,50902838,2655,197
3904720,2013,45,34603114,2076,62
3904720,2013,48,252852,7,3
3904720,2013,49,6195947,97,6
3904720,2013,51,30144068,454,22
3904720,2013,52,25998893,341,85
3904720,2013,53,8796595,235,35
3904720,2013,54,296723532,3775,251
3904720,2013,55,10945718,169,12
3904720,2013,56,25968658,528,64
3904720,2013,61,46410694,1100,26
3904720,2013,62,112994913,2889,132
3904720,2013,71,3995521,290,11
3904720,2013,72,53366516,3469,125
3904720,2013,81,8542210,387,81
3904720,2013,92,4931565,74,5
3904720,2013,99,348539,3,4
3904720,2014,11,85100,5,1
3904720,2014,23,21599675,433,60
3904720,2014,31,207958,22,4
3904720,2014,32,542984,18,3
3904720,2014,33,17555363,276,24
3904720,2014,42,11103154,202,35
3904720,2014,44,51691097,2563,198
3904720,2014,45,35748976,2110,68
3904720,2014,48,245207,5,3
3904720,2014,49,6366988,105,6
3904720,2014,51,28393846,436,20
3904720,2014,52,48427724,710,88
3904720,2014,53,11068838,255,40
3904720,2014,54,306300604,3823,265
3904720,2014,55,6093631,75,14
3904720,2014,56,25507238,522,64
3904720,2014,61,48014622,1150,27
3904720,2014,62,124518241,3080,145
3904720,2014,71,3982089,288,11
3904720,2014,72,53918650,3504,129
3904720,2014,81,9923663,409,83
3904720,2014,92,5136299,75,5
3904720,2014,99,514525,8,6
3904720,2015,11,63150,3,1
3904720,2015,23,21923564,432,65
3904720,2015,31,196504,23,4
3904720,2015,32,612818,19,4
3904720,2015,33,16513438,263,22
3904720,2015,42,12891195,220,37
3904720,2015,44,55172906,2621,194
3904720,2015,45,36550659,2119,67
3904720,2015,48,215824,6,5
3904720,2015,49,6972049,107,5
3904720,2015,51,22608134,364,19
3904720,2015,52,29386655,364,90
3904720,2015,53,10480093,269,41
3904720,2015,54,326573138,3982,266
3904720,2015,55,31919961,493,14
3904720,2015,56,14326652,415,62
3904720,2015,61,52075102,1173,29
3904720,2015,62,133289910,3183,155
3904720,2015,71,4182796,301,13
3904720,2015,72,57645722,3613,130
3904720,2015,81,12384112,482,84
3904720,2015,92,5352451,76,5
3904720,2015,99,25756,3,2
3904720,2016,11,50160,3,1
3904720,2016,23,24288003,452,63
3904720,2016,31,201296,24,3
3904720,2016,32,2685117,57,7
3904720,2016,33,17012484,250,25
3904720,2016,42,16263129,261,37
3904720,2016,44,58196672,2696,193
3904720,2016,45,38350794,2174,71
3904720,2016,48,325988,8,6
3904720,2016,49,7279546,117,4
3904720,2016,51,19950011,332,20
3904720,2016,52,32752928,404,88
3904720,2016,53,10686988,273,41
3904720,2016,54,365392671,4276,256
3904720,2016,55,41457080,640,10
3904720,2016,56,10852839,361,57
3904720,2016,61,50898910,1162,31
3904720,2016,62,143122292,3319,157
3904720,2016,71,4476119,306,14
3904720,2016,72,63699582,3854,135
3904720,2016,81,14079593,544,88
3904720,2016,92,5707135,77,5
3904720,2016,99,57981,6,3
3904720,2017,11,31300,2,1
3904720,2017,23,25734024,474,66
3904720,2017,31,191724,22,3
3904720,2017,32,5181860,92,8
3904720,2017,33,18462980,259,24
3904720,2017,42,29346685,410,36
3904720,2017,44,60893848,2831,196
3904720,2017,45,37722006,2068,70
3904720,2017,48,288218,8,7
3904720,2017,49,7016002,115,4
3904720,2017,51,16759570,310,16
3904720,2017,52,40378491,496,84
3904720,2017,53,10704280,266,41
3904720,2017,54,406260173,4641,257
3904720,2017,55,49951943,742,10
3904720,2017,56,10864146,364,61
3904720,2017,61,53448900,1211,34
3904720,2017,62,160925291,3476,142
3904720,2017,71,4458587,301,15
3904720,2017,72,64313089,3824,136
3904720,2017,81,14399179,530,87
3904720,2017,92,5771782,78,5
3904720,2018,11,17670,1,1
3904720,2018,23,32529818,500,70
3904720,2018,31,319138,32,5
3904720,2018,32,5549998,91,8
3904720,2018,33,18481854,247,24
3904720,2018,42,33506031,482,37
3904720,2018,44,62715071,2868,193
3904720,2018,45,38874070,2051,67
3904720,2018,48,170601,4,7
3904720,2018,49,7265367,110,4
3904720,2018,51,23432608,384,15
3904720,2018,52,42894359,514,84
3904720,2018,53,10936944,261,45
3904720,2018,54,464381318,5077,252
3904720,2018,55,57472910,825,11
3904720,2018,56,12980508,395,64
3904720,2018,61,54204421,1194,34
3904720,2018,62,177286017,3678,153
3904720,2018,71,4878434,316,16
3904720,2018,72,63957927,3796,138
3904720,2018,81,15950359,565,87
3904720,2018,92,6073925,81,5
3904720,2018,99,5439,1,1
3904720,2019,11,43926,1,2
3904720,2019,23,31200593,533,69
3904720,2019,31,243985,29,5
3904720,2019,32,5275366,83,7
3904720,2019,33,23720048,285,26
3904720,2019,42,37714353,470,42
3904720,2019,44,63501754,2728,193
3904720,2019,45,36820020,1841,62
3904720,2019,48,146646,3,7
3904720,2019,49,8157600,143,5
3904720,2019,51,22061144,369,13
3904720,2019,52,45400550,532,87
3904720,2019,53,10560232,266,47
3904720,2019,54,532667369,5589,244
3904720,2019,55,58764742,868,11
3904720,2019,56,15091898,421,67
3904720,2019,61,55121896,1214,33
3904720,2019,62,198428442,3854,151
3904720,2019,71,5266418,346,19
3904720,2019,72,68496790,3849,146
3904720,2019,81,16679567,561,91
3904720,2019,92,6362547,80,5
3904720,2020,11,188163,2,2
3904720,2020,23,33780026,531,76
3904720,2020,31,190280,19,5
3904720,2020,32,4526257,75,5
3904720,2020,33,26485815,281,24
3904720,2020,42,39464638,473,44
3904720,2020,44,63125092,2387,188
3904720,2020,45,35284094,1595,61
3904720,2020,48,301421,6,9
3904720,2020,49,13489310,330,5
3904720,2020,51,10020601,186,15
3904720,2020,52,55652801,620,86
3904720,2020,53,10827088,243,49
3904720,2020,54,601664140,5895,235
3904720,2020,55,57547248,857,11
3904720,2020,56,15044785,404,70
3904720,2020,61,50073307,1007,30
3904720,2020,62,187525589,3724,159
3904720,2020,71,5072880,314,21
3904720,2020,72,58053989,3149,141
3904720,2020,81,16898105,532,94
3904720,2020,92,4990255,79,5
3904720,2020,99,32717,6,3
3904731724,2006,23,401350,8,2
3904731724,2006,44,223105,10,3
3904731724,2006,62,555335,24,1
3904731724,2006,92,7472,1,1
3904731724,2007,23,434876,10,3
3904731724,2007,44,232151,10,3
3904731724,2007,62,626850,30,2
3904731724,2007,92,12340,1,1
3904731724,2008,23,317968,8,3
3904731724,2008,33,79505,4,1
3904731724,2008,44,384599,10,1
3904731724,2008,62,623958,34,1
3904731724,2008,92,13457,1,1
3904731724,2009,23,245631,6,2
3904731724,2009,33,98455,4,1
3904731724,2009,44,389655,8,1
3904731724,2009,62,648570,34,1
3904731724,2009,92,12860,1,1
3904731724,2010,23,175653,5,1
3904731724,2010,33,79855,4,1
3904731724,2010,44,367019,9,1
3904731724,2010,62,622984,33,1
3904731724,2010,92,14849,1,1
3904731724,2011,23,201298,5,1
3904731724,2011,33,90953,4,1
3904731724,2011,44,334834,8,1
3904731724,2011,62,605690,30,1
3904731724,2011,92,11266,2,1
3904731724,2012,11,41414,11,2
3904731724,2012,23,384789,9,1
3904731724,2012,33,155985,7,1
3904731724,2012,44,341397,6,1
3904731724,2012,62,567572,30,1
3904731724,2012,92,9739,2,1
3904731724,2013,11,195936,13,2
3904731724,2013,23,337269,7,1
3904731724,2013,33,282079,10,1
3904731724,2013,44,305337,5,1
3904731724,2013,62,562638,29,1
3904731724,2013,92,11571,2,1
3904731724,2014,11,253833,18,2
3904731724,2014,23,384326,7,1
3904731724,2014,33,629912,21,1
3904731724,2014,44,287350,4,1
3904731724,2014,62,506884,18,1
3904731724,2014,92,14817,2,1
3904731724,2015,11,281156,16,2
3904731724,2015,23,228430,4,1
3904731724,2015,33,682374,22,1
3904731724,2015,44,125393,2,1
3904731724,2015,56,91368,8,1
3904731724,2015,62,0,0,1
3904731724,2015,92,14393,2,1
3904731724,2016,11,276771,19,2
3904731724,2016,23,233049,4,1
3904731724,2016,33,691840,22,2
3904731724,2016,56,402218,9,1
3904731724,2016,62,0,0,1
3904731724,2016,92,14522,2,1
3904731724,2017,11,301046,19,2
3904731724,2017,23,433559,9,3
3904731724,2017,33,741586,23,1
3904731724,2017,56,567932,12,1
3904731724,2017,92,14826,2,1
3904731724,2018,11,316626,20,2
3904731724,2018,23,577049,12,3
3904731724,2018,33,654725,19,1
3904731724,2018,56,266542,3,1
3904731724,2018,92,14293,2,1
3904731724,2019,11,358820,22,2
3904731724,2019,23,958202,15,3
3904731724,2019,33,646583,18,1
3904731724,2019,56,0,0,1
3904731724,2019,92,13057,2,1
3904731724,2020,11,364458,22,2
3904731724,2020,23,1223264,15,3
3904731724,2020,33,712233,20,1
3904731724,2020,56,0,0,1
3904731724,2020,92,11835,2,1
3904738388,2006,44,132664,9,1
3904738388,2006,56,46675,3,1
3904738388,2006,72,743454,79,3
3904738388,2006,81,304,1,1
3904738388,2007,44,132856,10,1
3904738388,2007,56,41718,3,1
3904738388,2007,72,801179,71,3
3904738388,2008,44,127609,8,1
3904738388,2008,56,43719,3,1
3904738388,2008,72,903660,78,4
3904738388,2009,44,142031,8,1
3904738388,2009,56,55740,3,1
3904738388,2009,72,1160982,102,4
3904738388,2009,92,72166,7,1
3904738388,2010,44,145837,8,1
3904738388,2010,56,66838,3,1
3904738388,2010,72,1153845,97,4
3904738388,2010,92,93457,7,1
3904738388,2011,44,148875,8,1
3904738388,2011,56,62674,3,1
3904738388,2011,72,1202283,91,4
3904738388,2012,44,153455,8,1
3904738388,2012,56,94744,4,1
3904738388,2012,72,1293849,88,4
3904738388,2013,44,149392,8,1
3904738388,2013,56,93257,4,1
3904738388,2013,72,1295041,91,4
3904738388,2014,44,152370,7,1
3904738388,2014,56,94968,4,1
3904738388,2014,72,1386877,94,4
3904738388,2015,44,155796,8,1
3904738388,2015,56,79593,3,1
3904738388,2015,72,1518742,102,4
3904738388,2016,44,163656,8,1
3904738388,2016,56,80985,4,1
3904738388,2016,72,1511639,108,4
3904738388,2017,44,145661,8,1
3904738388,2017,56,75727,3,1
3904738388,2017,72,1600959,103,4
3904738388,2018,23,15857,2,1
3904738388,2018,44,165249,8,1
3904738388,2018,56,82415,3,1
3904738388,2018,72,1601595,100,4
3904738388,2019,23,3615,0,1
3904738388,2019,44,170700,8,1
3904738388,2019,56,83839,3,1
3904738388,2019,72,1701129,103,5
3904738388,2020,23,0,0,1
3904738388,2020,44,166090,7,1
3904738388,2020,56,77727,4,1
3904738388,2020,72,1692276,100,6
3904738598,2006,11,114574,3,1
3904738598,2006,23,172243,10,3
3904738598,2006,33,45414,8,1
3904738598,2006,42,459270,16,3
3904738598,2006,44,12500877,845,62
3904738598,2006,45,789270,54,7
3904738598,2006,48,37257,3,1
3904738598,2006,53,436018,20,1
3904738598,2006,62,42973,3,1
3904738598,2006,72,528488,55,7
3904738598,2006,81,85184,7,2
3904738598,2007,11,114202,3,1
3904738598,2007,23,224589,12,3
3904738598,2007,42,475957,16,3
3904738598,2007,44,12997742,893,59
3904738598,2007,45,792492,52,8
3904738598,2007,48,35779,3,1
3904738598,2007,53,454958,19,1
3904738598,2007,62,28237,3,1
3904738598,2007,72,612532,51,7
3904738598,2007,81,89569,6,2
3904738598,2008,11,315442,9,3
3904738598,2008,23,401556,4,3
3904738598,2008,42,130071,6,2
3904738598,2008,44,11704248,824,59
3904738598,2008,45,636322,52,8
3904738598,2008,48,52745,4,1
3904738598,2008,52,39504,2,1
3904738598,2008,53,555169,19,1
3904738598,2008,56,44246,6,1
3904738598,2008,72,446714,31,8
3904738598,2008,81,65142,4,1
3904738598,2009,11,472582,12,3
3904738598,2009,23,234000,0,2
3904738598,2009,31,144220,4,1
3904738598,2009,42,143109,5,2
3904738598,2009,44,11991324,852,61
3904738598,2009,45,645719,55,6
3904738598,2009,48,113164,5,2
3904738598,2009,52,29767,1,1
3904738598,2009,53,529789,18,1
3904738598,2009,56,78991,6,1
3904738598,2009,72,273529,19,8
3904738598,2009,81,57331,4,2
3904738598,2009,99,4567,3,1
3904738598,2010,11,560233,18,3
3904738598,2010,23,395000,1,2
3904738598,2010,31,150801,4,1
3904738598,2010,42,135031,5,1
3904738598,2010,44,12615985,960,63
3904738598,2010,45,577956,64,6
3904738598,2010,48,109471,4,2
3904738598,2010,53,402718,13,1
3904738598,2010,56,74564,5,1
3904738598,2010,72,252437,21,5
3904738598,2010,81,44080,3,1
3904738598,2010,99,33404,5,1
3904738598,2011,11,1146369,40,6
3904738598,2011,23,286000,0,2
3904738598,2011,42,330760,10,2
3904738598,2011,44,13199037,978,68
3904738598,2011,45,700778,67,4
3904738598,2011,48,209392,8,4
3904738598,2011,53,0,0,1
3904738598,2011,56,77790,6,1
3904738598,2011,72,287587,21,6
3904738598,2011,81,42411,4,1
3904738598,2012,11,787650,36,5
3904738598,2012,23,319804,6,2
3904738598,2012,42,1040843,24,4
3904738598,2012,44,13567914,999,74
3904738598,2012,45,930857,86,4
3904738598,2012,48,236061,9,4
3904738598,2012,52,30000,1,1
3904738598,2012,53,0,0,1
3904738598,2012,56,189687,11,2
3904738598,2012,72,156669,13,7
3904738598,2012,81,6545,1,1
3904738598,2013,11,920967,38,5
3904738598,2013,23,340000,0,1
3904738598,2013,42,1225992,23,5
3904738598,2013,44,14442275,1088,67
3904738598,2013,45,1157512,111,4
3904738598,2013,48,297239,10,4
3904738598,2013,52,40000,1,1
3904738598,2013,53,384694,9,1
3904738598,2013,56,291694,17,2
3904738598,2013,72,128847,10,5
3904738598,2013,99,46739,8,1
3904738598,2014,11,958685,38,6
3904738598,2014,23,672698,1,1
3904738598,2014,42,1250664,25,4
3904738598,2014,44,14966037,1083,72
3904738598,2014,45,1326784,132,5
3904738598,2014,48,305977,9,3
3904738598,2014,52,40000,1,1
3904738598,2014,53,525546,10,1
3904738598,2014,56,285229,19,2
3904738598,2014,72,119021,10,4
3904738598,2015,11,847296,33,5
3904738598,2015,23,258009,2,2
3904738598,2015,42,1467447,28,4
3904738598,2015,44,15657773,1060,71
3904738598,2015,45,1527658,161,4
3904738598,2015,48,365999,9,3
3904738598,2015,52,40000,1,1
3904738598,2015,53,605983,11,1
3904738598,2015,56,481714,27,3
3904738598,2015,72,111940,12,5
3904738598,2016,11,888298,35,5
3904738598,2016,23,418254,4,2
3904738598,2016,33,21392,1,1
3904738598,2016,42,2093884,36,3
3904738598,2016,44,16512490,1110,67
3904738598,2016,45,971401,96,5
3904738598,2016,48,456876,13,3
3904738598,2016,49,82516,9,1
3904738598,2016,52,40000,1,1
3904738598,2016,53,938824,22,1
3904738598,2016,56,1286367,79,2
3904738598,2016,72,151901,12,4
3904738598,2016,81,5500,0,1
3904738598,2017,11,1465434,34,6
3904738598,2017,23,1143581,3,4
3904738598,2017,33,47680,2,1
3904738598,2017,42,2148780,40,3
3904738598,2017,44,16928429,1126,66
3904738598,2017,45,626416,54,4
3904738598,2017,48,531282,13,3
3904738598,2017,49,252639,8,1
3904738598,2017,52,40000,1,1
3904738598,2017,56,1866168,110,3
3904738598,2017,71,4527,1,1
3904738598,2017,72,90817,5,4
3904738598,2017,81,30033,1,1
3904738598,2018,11,1685794,35,6
3904738598,2018,23,1051519,3,4
3904738598,2018,33,49600,2,1
3904738598,2018,42,2092742,35,4
3904738598,2018,44,16102852,1014,64
3904738598,2018,45,982298,86,5
3904738598,2018,48,551594,15,4
3904738598,2018,49,369278,11,1
3904738598,2018,52,40000,1,1
3904738598,2018,56,1955724,103,2
3904738598,2018,71,7800,1,1
3904738598,2018,72,65466,3,5
3904738598,2018,81,16643,0,1
3904738598,2019,11,1826959,35,6
3904738598,2019,23,394152,2,4
3904738598,2019,33,59872,2,1
3904738598,2019,42,2123084,39,2
3904738598,2019,44,14150440,833,59
3904738598,2019,45,1045409,80,5
3904738598,2019,48,676023,16,4
3904738598,2019,49,426897,11,1
3904738598,2019,52,40000,1,1
3904738598,2019,54,8000,1,1
3904738598,2019,56,1872360,92,2
3904738598,2019,72,35758,2,3
3904738598,2019,81,15873,0,1
3904738598,2020,11,1671598,36,6
3904738598,2020,23,158706,3,2
3904738598,2020,33,51568,2,1
3904738598,2020,42,2392631,41,2
3904738598,2020,44,8907110,466,55
3904738598,2020,45,1041466,74,4
3904738598,2020,48,595282,14,4
3904738598,2020,49,433758,11,1
3904738598,2020,52,40000,1,1
3904738598,2020,54,31625,2,1
3904738598,2020,56,1914144,92,2
3904738598,2020,72,0,0,2
3904738598,2020,81,4446,0,1
3904746396,2006,23,41715,2,1
3904746396,2006,33,5000,0,1
3904746396,2006,42,227444,7,1
3904746396,2006,44,295447,8,3
3904746396,2006,45,7623,2,1
3904746396,2006,48,8686,0,1
3904746396,2006,61,1314630,46,1
3904746396,2006,62,43362,5,1
3904746396,2006,81,7600,1,1
3904746396,2006,92,0,0,1
3904746396,2007,23,36192,2,2
3904746396,2007,33,1600,0,1
3904746396,2007,42,245542,6,1
3904746396,2007,44,287778,8,3
3904746396,2007,45,7930,2,1
3904746396,2007,48,5752,0,1
3904746396,2007,61,1384059,45,1
3904746396,2007,62,42774,8,1
3904746396,2007,81,0,0,1
3904746396,2007,92,0,0,1
3904746396,2008,23,74843,3,3
3904746396,2008,33,600,0,1
3904746396,2008,42,287644,9,1
3904746396,2008,44,40787,2,1
3904746396,2008,45,8016,2,1
3904746396,2008,56,14400,2,1
3904746396,2008,61,1404695,43,1
3904746396,2008,92,0,0,1
3904746396,2009,23,68414,3,2
3904746396,2009,33,1000,0,1
3904746396,2009,42,358652,9,1
3904746396,2009,44,50230,3,1
3904746396,2009,45,8937,2,1
3904746396,2009,56,9600,2,1
3904746396,2009,92,0,0,1
3904746396,2010,23,81255,4,1
3904746396,2010,33,1000,1,1
3904746396,2010,42,378868,10,1
3904746396,2010,44,30160,2,1
3904746396,2010,45,16838,2,2
3904746396,2010,56,9600,2,1
3904746396,2010,92,0,0,1
3904746396,2011,23,85002,5,1
