fips_id,year,n_sales,median_sale_amount,mean_sale_amount,log_median_sale_amount,log_mean_sale_amount,fatal_crashes,fatalities,persons_involved,vehicles_involved,any_fatal_crash,pop,medfamy,poverty,unemprate,pctown,pctrent,votes_pct_for,votes_pct_against,purpose2,description,fatal_crashes_per_10k,fatalities_per_10k
3909974124,2019,66,149984,152623.28787878787,11.918283900722432,11.935727993520686,2,2,7,3,1,6447,63112.8203125,0.11800000071525574,0.024000000208616257,0.8759368658065796,0.1240631490945816,NA,NA,NA,NA,3.1022180859314408,3.1022180859314408
3909974124,2020,76,148260,161256.62368421053,11.906722768210711,11.99075231092576,0,0,0,0,0,6409,55897.80078125,0.12600000202655792,0.017000000923871994,0.8788705468177795,0.12112947553396225,NA,NA,NA,NA,0,0
3909974124,2021,71,157700,172703.12676056338,11.96844977295113,12.059329369127582,0,0,0,0,0,6739,58237.78125,0.08699999749660492,0.01899999938905239,0.9055513143539429,0.09444867074489594,NA,NA,NA,NA,0,0
3910030,2006,336,74229,83922.37973214286,11.214910188378656,11.33764759981949,1,1,2,1,1,12635,47496.41333,0.1445,0.073333333,0.613195803,0.386804197,NA,NA,NA,NA,0.7914523149980214,0.7914523149980214
3910030,2007,359,69550,74664.9725626741,11.14980119735159,11.220766353018913,1,1,1,1,1,12545.66667,46920.41556,0.148583333,0.078555556,0.613198444,0.386801556,NA,NA,NA,NA,0.7970879717307203,0.7970879717307203
3910030,2008,342,71327.5,158957.42739766082,11.17503722629113,11.976391693134374,0,0,0,0,0,12456.33333,46344.41778,0.152666667,0.083777778,0.613201085,0.386798915,NA,NA,NA,NA,0,0
3910030,2009,298,61285,72522.21704697987,11.023290393775266,11.191648235926307,0,0,0,0,0,12367,45768.42,0.15675,0.089,0.613203726,0.386796274,NA,NA,NA,NA,0,0
3910030,2010,342,67250,79849.0350877193,11.116172297464086,11.287893069509023,1,1,2,2,1,12506,45657,0.160833333,0.104,0.604570865,0.395429135,NA,NA,NA,NA,0.7996161842315689,0.7996161842315689
3910030,2011,248,56007,66055.94766129032,10.933231961905438,11.098257353758486,0,0,0,0,0,12413,42369.6,0.164916667,0.115,0.574697614,0.425302386,NA,NA,NA,NA,0,0
3910030,2012,262,52800,59947.30625954198,10.874266469694353,11.001221226327571,1,1,2,2,1,12306,42941.9,0.169,0.106,0.598724004,0.401275996,NA,NA,NA,NA,0.8126117341134406,0.8126117341134406
3910030,2013,256,60865,66377.971484375,11.016413575843696,11.103120525668354,1,1,2,1,1,12235,41242.5,0.214,0.124,0.6001839,0.3998161,NA,NA,NA,NA,0.8173273395995097,0.8173273395995097
