	(1)	(2)	(3)	(4)
	ltdebt_pp	tcapout_pp	tcurinst_pp	tstfedrev_pp
	289.81814857	118.81604693	52.46804941	118.94792365
req_prev15	419.15505717	80.99058744	-20.48856273	71.39651051
	289.55340529	120.02766576	52.54619606	121.00694633
req_prev16	496.58278023	142.92237697	-23.11061173	101.43749742
	318.78898635	144.73753781	66.62973320	175.18514173
req_prev17	584.63889499	226.15923796	-37.73736472	-1.11846e+02
	355.33899125	146.05896206	77.04218739	148.08596310
req_prev18	963.44567870	172.38913891	-59.36415103	34.94193589
	419.75173538	180.69503255	93.09827656	235.52129774
win_prev1	1.94368e+03	219.99861477	21.59502374	40.67853296
	442.07844062	156.98613987	45.51626813	133.27996423
win_prev2	2.58553e+03	791.55655596	-28.24672320	-49.99823978
	563.10631176	228.47790713	51.88417279	185.21811148
win_prev3	3.40809e+03	1.54870e+03	-32.62287960	184.02173002
	562.64743350	299.25965210	49.31413232	311.43460953
win_prev4	3.37096e+03	1.66003e+03	-64.20694009	103.88171381
	618.92202291	307.56702317	64.45262963	218.39459392
win_prev5	3.42498e+03	1.09139e+03	-80.27085516	90.72778834
	691.49057991	267.55300762	77.04115938	202.90007095
win_prev6	3.13866e+03	554.12490716	-82.20306906	-5.99045010
	688.96507329	267.48370465	80.06091389	226.80946334
win_prev7	3.19758e+03	599.98424870	-29.76839912	-4.84560603
	743.22581725	357.86753147	84.09200178	226.30936259
win_prev8	3.11292e+03	642.27427973	35.68496790	41.27823705
	768.04759211	334.70839557	151.08985183	274.17271407
win_prev9	2.65306e+03	306.88792650	-1.10141e+02	-2.62417e+02
	833.59620924	314.74732535	115.71162901	232.35358942
win_prev10	3.04572e+03	94.11725102	-90.09024498	-1.41360e+02
	788.65235978	321.23345121	160.13124909	245.02498905
win_prev11	2.79165e+03	293.39086286	-1.41253e+02	-1.44617e+02
	809.63094113	295.59125378	136.91004905	276.54769521
win_prev12	1.14419e+03	261.91254465	-1.57127e+02	-99.07428275
	986.87212270	317.70016723	156.10853650	307.78490991
win_prev13	1.37919e+03	314.84519312	-1.92343e+02	12.64063401
	951.34740484	355.44374403	160.54115569	322.88153082
win_prev14	1.60708e+03	436.37891538	-1.74111e+02	142.00546038
	991.10953543	356.33440178	165.07478864	317.09397661
win_prev15	1.56937e+03	79.97689958	-2.05480e+02	-1.53677e+02
	1.02642e+03	360.91586384	153.65439522	368.93683529
win_prev16	1.03983e+03	-1.19316e+02	-2.68061e+02	-51.07915157
	1.18675e+03	560.39632922	165.50998866	615.60439623
win_prev17	471.24381774	-3.77563e+02	-1.87809e+02	356.29036200
	1.61449e+03	375.03601923	188.63986381	488.23109656
win_prev18	-3.86355e+02	-1.80152e+02	-28.01749996	1.00339e+03
	1.34915e+03	650.42359465	220.67392625	667.56949371
yrdums1	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums2	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums3	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums4	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums5	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums6	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums7	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums8	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums9	-1.13964e+03	-5.12763e+02	-1.10047e+03	-1.72497e+03
	411.61958754	124.53068617	53.43386016	96.95901919
yrdums10	-1.17288e+03	-6.33107e+02	-1.09687e+03	-1.62756e+03
	398.17183577	119.81942604	50.42664960	93.58071352
yrdums11	-7.46551e+02	-3.78586e+02	-1.01285e+03	-1.03023e+03
	374.08333496	115.58449956	49.58321946	96.46972518
yrdums12	-7.66907e+02	-2.81624e+02	-7.90709e+02	-8.33722e+02
	357.15617530	111.64480079	46.93905874	89.20982468
yrdums13	-5.73267e+02	-3.52444e+02	-7.76194e+02	-9.08955e+02
	360.22398459	119.00848504	42.85948816	83.66005013
yrdums14	-6.00608e+02	-1.68485e+02	-5.45706e+02	-5.98252e+02
	313.96042606	121.43606429	40.08126835	86.45695239
yrdums15	-4.51397e+02	-19.99275077	-2.75848e+02	71.45556098
	282.92062551	129.07589702	36.16794943	107.05799519
yrdums16	-4.23019e+02	-60.22300924	-52.94008596	-3.11634e+02
	254.32550960	143.63731319	30.95013022	71.16905830
yrdums17	-4.41448e+02	-1.97918e+02	-11.82421363	105.56031144
	222.18824979	117.95127202	32.09400693	82.23274131
yrdums18	-2.34021e+02	36.49943963	-1.26434e+02	-2.95028e+02
	129.82541363	85.63633846	19.43373201	91.15406252
yrdums19	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
yrdums20	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000
percent_prev1	-1.17737e+03	-92.53901170	102.15203976	-3.65089e+02
	695.55107281	264.46695349	71.45212194	218.88655217
percent_prev2	-1.45172e+03	143.50540085	59.91280039	195.71275901
	925.57240117	287.68090467	79.51160730	292.92302636
percent_prev3	-1.15724e+03	98.33820600	63.25724216	-18.98356567
	960.63590951	413.14506570	111.83337752	342.12152281
percent_prev4	-1.55246e+03	-6.81807094	59.08916309	-3.41433e+02
	1.03433e+03	362.14765075	160.31842986	351.62037155
percent_prev5	-1.47673e+03	-1.53929e+02	67.75842188	-2.08898e+02
	982.08825919	377.48297799	168.75340013	351.22775634
percent_prev6	-1.50831e+03	-1.51334e+02	53.59001592	-2.55341e+02
	988.13630261	376.94616946	172.56572818	373.40981794
percent_prev7	-1.51074e+03	-1.68919e+02	69.61969165	-2.36668e+02
	993.54886158	368.34389619	173.80000293	352.49612837
percent_prev8	-1.57310e+03	-1.69467e+02	43.93585187	-2.46400e+02
	992.82732674	371.49817327	176.90503513	363.83383668
percent_prev9	-1.48638e+03	-87.54112847	65.37906885	-1.88863e+02
	1.00737e+03	381.59976753	173.08220876	367.08451047
percent_prev10	-1.50317e+03	-1.16001e+02	65.13275323	-2.37759e+02
	1.00288e+03	374.53074922	174.24582967	366.27356526
percent_prev11	-1.54899e+03	-1.95355e+02	65.03585792	-2.71198e+02
	1.00397e+03	373.25121010	174.40098954	364.61643074
percent_prev12	-1.54742e+03	-2.18666e+02	57.51000804	-2.53045e+02
	1.00743e+03	374.06990661	173.90514721	366.32296778
percent_prev13	-1.55084e+03	-2.68749e+02	56.47647495	-2.09301e+02
	1.00179e+03	372.77521411	173.77770390	368.15784410
percent_prev14	-1.50408e+03	-2.54257e+02	60.56920897	-2.87583e+02
	996.84603719	369.61715018	172.88708805	362.38591470
percent_prev15	-1.50201e+03	-2.92369e+02	57.12036170	-2.55415e+02
	1.00139e+03	376.00968178	174.34423227	374.17840886
percent_prev16	-1.82790e+03	-5.22913e+02	39.31814444	-3.86272e+02
	1.11915e+03	485.76662673	221.47073807	602.24644015
percent_prev17	-2.18541e+03	-9.02501e+02	90.28219661	403.47424997
	1.28047e+03	496.20221687	258.30362509	502.05104968
percent_prev18	-3.68542e+03	-6.92427e+02	224.38467998	-15.72751177
	1.58010e+03	681.82456655	342.18004457	841.34230365
percent2_prev1	19.28257561	1.85406648	-1.62184707	5.94611704
	11.51562940	4.14123992	1.15724601	3.52008619
percent2_prev2	23.21110605	-2.05584599	-0.87321017	-3.04982634
	15.26993444	4.54060645	1.27357831	4.80484231
percent2_prev3	18.02848448	-2.71355474	-1.23841740	-0.88386023
	15.91219806	6.82249432	1.77068723	6.04301204
percent2_prev4	24.27187807	-0.56186052	-1.15179881	6.09903887
	17.03875969	5.70037416	2.58476812	5.40252272
percent2_prev5	23.46951842	2.47829205	-1.37728350	2.98855099
	16.16791873	5.89906086	2.71011642	5.20309321
percent2_prev6	24.21181227	1.88759194	-0.94387436	4.26011877
	16.30138290	5.93296985	2.79909337	5.82128242
percent2_prev7	24.24842752	2.78014679	-1.28803828	3.75805473
	16.41113641	5.69695259	2.83583866	5.25962427
percent2_prev8	26.23161852	2.90702755	-0.56813034	4.19165659
	16.41741255	5.74869085	2.90164085	5.54166473
percent2_prev9	24.50110402	0.48998962	-1.11663003	2.45610364
	16.78775641	6.13574962	2.79782209	5.67060742
percent2_prev10	24.81197214	1.28672822	-1.12738132	3.99311665
	16.63833354	5.91218115	2.82121816	5.62709014
percent2_prev11	26.32574290	3.20187819	-1.14328453	4.64025777
	16.65193406	5.83517978	2.84370000	5.59804611
percent2_prev12	26.35357590	3.72272220	-1.09142124	4.05219388
	16.79450027	5.87915853	2.82709270	5.65111424
percent2_prev13	26.41445500	4.75143369	-1.05847613	3.43742308
	16.65229042	5.88582781	2.82877897	5.76016260
percent2_prev14	25.66972752	4.07520658	-1.18983767	4.97298302
	16.60737011	5.82356559	2.80983970	5.54894276
percent2_prev15	24.80101815	4.64862133	-0.96587499	4.61325569
	16.70841592	5.95684014	2.85555212	5.84952996
percent2_prev16	30.56778101	8.90689098	-0.27721405	6.97763999
	18.79703901	7.87629406	3.59960172	9.93161213
percent2_prev17	36.75850267	15.90009755	-1.02655033	-6.55705741
	21.81505698	8.20211968	4.23127950	8.30549385
percent2_prev18	64.45020069	12.44409555	-4.15237443	-0.19762140
	28.13355292	12.44836619	6.02754383	14.61282860
percent3_prev1	-0.10242786	-0.01089816	0.00859403	-0.03101622
	0.06109215	0.02105544	0.00604170	0.01840667
percent3_prev2	-0.11706929	0.00969986	0.00448366	0.01555118
	0.08044513	0.02354169	0.00659602	0.02530102
percent3_prev3	-0.08719219	0.01884016	0.00774986	0.00933502
	0.08481130	0.03652113	0.00911398	0.03413311
percent3_prev4	-0.11790348	0.00480501	0.00752915	-0.03456245
	0.09040730	0.02926477	0.01357402	0.02713129
percent3_prev5	-0.11605666	-0.01416001	0.00899766	-0.01426152
	0.08582615	0.03010417	0.01422898	0.02577857
percent3_prev6	-0.11995987	-0.00669579	0.00584631	-0.02245064
	0.08660416	0.03090872	0.01484390	0.02989052
percent3_prev7	-0.12057556	-0.01577269	0.00799288	-0.01995377
	0.08730748	0.02923706	0.01515366	0.02617319
percent3_prev8	-0.13627266	-0.01759774	0.00248464	-0.02382916
	0.08755342	0.02929480	0.01554961	0.02787743
percent3_prev9	-0.12572059	0.00163851	0.00667992	-0.01056789
	0.09033842	0.03317805	0.01471107	0.02902530
percent3_prev10	-0.12846723	-0.00438828	0.00685604	-0.02239212
	0.08888129	0.03084806	0.01488566	0.02856706
percent3_prev11	-0.13956291	-0.01685328	0.00723807	-0.02510815
	0.08902174	0.03021190	0.01512992	0.02858991
percent3_prev12	-0.13766061	-0.02007858	0.00724516	-0.02151377
	0.09048329	0.03057856	0.01502366	0.02884365
percent3_prev13	-0.13899385	-0.02793336	0.00694070	-0.02032306
	0.08950642	0.03087483	0.01505135	0.02998323
percent3_prev14	-0.13660674	-0.02223226	0.00783482	-0.02919797
	0.08964703	0.03052530	0.01497234	0.02820483
percent3_prev15	-0.12736211	-0.02275284	0.00603217	-0.02767367
	0.08998890	0.03143021	0.01533035	0.03038684
percent3_prev16	-0.15766394	-0.04762658	0.00045470	-0.04056538
	0.10082033	0.04062112	0.01896032	0.05177132
percent3_prev17	-0.18954514	-0.08581454	0.00356794	0.03202356
	0.11706784	0.04360224	0.02237779	0.04417971
percent3_prev18	-0.34976029	-0.06833902	0.02452646	-0.00304527
	0.15954144	0.07335702	0.03396338	0.08178981
Constant	1.04123e+03	870.20798886	4.43147e+03	4.91828e+03
	480.01917294	132.43139404	56.07597275	105.24111837
Observations	7038	7038	7038	7038
R-squared	0.72050701	0.31663944	0.83218263	0.64126617
Ppast	0.00001301	0.00000355	0.61315081	0.83932644
Robust standard errors in parentheses				
