	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)
	totalexp_pp	totalexp_pp	totalexp_pp	totalexp_pp	dtotalexp_pp	dtotalexp_pp	dtotalexp_pp	tcapout_pp	tcapout_pp	tcapout_pp	tcapout_pp	dtcapout_pp	dtcapout_pp	dtcapout_pp	tcurinst_pp	tcurinst_pp	tcurinst_pp	tcurinst_pp	dtcurinst_pp	dtcurinst_pp	dtcurinst_pp
yrdums19	-1.36564e+03	-1.39504e+03	2.53339e+03	0.00000000	0.49014584	-7.59895017	0.00000000	-4.52609e+02	-4.64750e+02	686.51333410	0.00000000	-1.28615e+02	-1.35143e+02	0.00000000	-4.21821e+02	-4.33823e+02	979.06150784	0.00000000	102.75813178	100.18836236	0.00000000
	535.20143011	530.17633147	210.94647335	0.00000000	235.65722297	236.50040759	0.00000000	353.43744975	352.29012803	125.62545182	0.00000000	207.40443793	207.37049221	0.00000000	208.44784259	207.27486912	74.81667729	0.00000000	54.56336999	55.27531545	0.00000000
yrdums20	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
win	6.36386497	-3.62953e+02			-10.05140885	49.55778743		-1.78653e+02	-2.19716e+02			-0.43466758	53.82834720		90.95682014	-23.75192547			-6.79874850	-6.16892400	
	122.84932023	191.04303412			101.65754319	149.38830238		86.49097555	132.50556504			87.33987167	121.35907710		43.90599843	63.27470597			18.91230130	31.04865095	
req	-23.76818987	-47.43895141			-25.35718490	-23.74956101		-12.10307916	-16.61810508			-21.66907873	-19.95117281		0.63368618	-7.13918360			-1.92721045	-2.23144141	
	23.06898571	25.45084008			15.70428111	16.04892742		15.85277750	16.52287255			13.87729899	13.98534512		11.47093559	12.17313256			3.87605372	4.06450830	
percent		-9.88253e+02				-79.65982018			-3.82191e+02				-58.31095516			-3.32536e+02				-1.00958e+02	
		463.53884429				205.78564672			242.07580187				198.24030259			151.91094438				58.69467478	
percent2		15.10037149				0.95880908			5.68354861				0.69969984			5.00596367				1.57915874	
		7.12317007				3.24113890			3.72444406				3.11277104			2.38532043				0.95328167	
percent3		-0.07364287				-0.00374970			-0.02741799				-0.00277866			-0.02406198				-0.00809460	
		0.03582082				0.01668776			0.01874194				0.01600154			0.01221770				0.00504762	
dydums1			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000
			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000
dydums2			714.63499822	752.86015624			7.02324e+03			790.38910929	148.58203662			5.92288e+03			1.71258e+03	1.91531e+03			3.80399e+03
			3.99595e+03	4.36625e+03			8.12574e+03			3.84609e+03	4.21667e+03			7.57184e+03			1.21186e+03	1.35656e+03			2.21768e+03
dydums3			0.00000000	-3.98993e+03			0.00000000			0.00000000	-5.49794e+03			0.00000000			0.00000000	780.49571803			0.00000000
			0.00000000	6.51005e+03			0.00000000			0.00000000	5.53184e+03			0.00000000			0.00000000	1.58275e+03			0.00000000
dydums4			-1.11990e+04	-1.20966e+03			7.97714e+03			-4.17773e+03	-2.19233e+03			8.13775e+03			-3.83665e+03	-4.44656e+02			471.49364079
			7.24075e+03	6.78430e+03			7.58145e+03			5.62830e+03	5.78925e+03			6.59053e+03			2.13768e+03	1.64459e+03			2.02354e+03
dydums5			-1.80744e+04	-6.09127e+03			-2.04793e+03			-1.02094e+04	-7.95436e+03			-7.29336e+02			-4.31496e+03	-6.79471e+02			559.08929801
			8.70058e+03	7.76886e+03			8.36365e+03			6.52735e+03	6.68569e+03			8.07370e+03			2.24673e+03	1.89746e+03			1.67146e+03
dydums6			-2.57781e+04	-6.93178e+03			2.55418e+03			-1.15973e+04	-9.81363e+03			2.66665e+03			-6.03171e+03	-3.11824e+02			1.42160e+03
			9.72553e+03	9.77613e+03			8.18507e+03			6.31739e+03	7.07731e+03			7.01692e+03			2.62926e+03	2.59259e+03			1.86603e+03
dydums7			-2.20987e+04	2.97254e+03			1.56959e+04			-7.33023e+03	-1.99204e+03			1.30591e+04			-6.87998e+03	-3.08441e+02			1.74742e+03
			1.12096e+04	1.15496e+04			8.61920e+03			6.62189e+03	8.27184e+03			7.07673e+03			2.86374e+03	3.61519e+03			2.07785e+03
dydums8			-2.78916e+04	4.99909e+03			1.19256e+04			-1.42925e+04	-2.15681e+03			9.81659e+03			-6.82429e+03	582.48403770			2.32538e+03
			1.02981e+04	1.20934e+04			6.54714e+03			5.63038e+03	8.25085e+03			5.79492e+03			2.78760e+03	3.67611e+03			1.52642e+03
dydums9			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000
			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000			0.00000000	0.00000000			0.00000000
win_1			78.41589171	308.44078918			342.20418062			120.34159794	186.58808739			211.67789534			22.96744489	54.64760522			57.69512607
			207.30215615	179.31811683			162.84761069			135.18431787	149.05339023			131.81365836			64.52075282	40.62774460			36.35543617
win_2			650.03058366	910.27739773			666.25173191			630.74857566	734.89774975			565.66947973			5.10089851	27.88683992			-2.81768497
			221.41751330	237.87844670			171.56950127			155.29482525	203.83632952			151.53341838			68.54498593	44.99593466			34.40537934
win_3			1.03536e+03	1.24472e+03			401.73138132			919.69102809	1.05417e+03			379.77475346			25.88272663	22.75799319			-4.93889476
			252.64754548	288.95713811			215.48206050			186.48883137	255.35455951			198.59861827			68.57410463	46.65847983			34.92272012
win_4			870.58973518	937.04819825			-3.38711e+02			691.83514083	776.44206246			-2.85013e+02			14.44700042	-5.98339141			-29.69960883
			256.63078023	317.68342321			226.86423459			189.15890127	285.17334423			209.74828263			70.79058503	56.01273916			37.97172123
win_5			363.27060754	176.59345792			-6.29028e+02			279.12378778	155.58217031			-5.14609e+02			49.37684669	-0.56966435			15.50513653
			236.40508975	330.73337841			196.98715159			168.90562409	284.80380405			179.54846140			71.45409658	70.56365154			32.89236429
win_6			-1.83072e+02	-3.58824e+02			-6.18852e+02			-3.13376e+02	-4.25321e+02			-6.30208e+02			29.04325176	0.11647950			-0.80785474
			257.57128505	351.25494769			185.12297034			174.31861693	290.59356012			167.12155597			70.93824267	74.51506024			35.38712694
win_m1			-2.62186e+02	27.92047556			97.63962326			-1.54111e+02	-43.84011894			94.60436500			-12.08416918	35.26897642			-2.06939408
			187.01937869	177.02599874			151.40853043			126.19365765	144.81645984			123.42483285			62.36317013	35.61077934			30.66941146
win_m2			-4.11708e+02	-1.09769e+02			0.00000000			-2.71398e+02	-1.67866e+02			0.00000000			-26.44003139	28.43497827			0.00000000
			202.49577461	217.60001933			0.00000000			125.52432290	172.80542371			0.00000000			64.84984353	39.94753004			0.00000000
req_1			-7.50725464	8.82970842			7.43843631			-1.11932006	5.52321077			3.93714885			1.23029530	3.58615743			3.38179812
			21.28757191	10.61136610			9.33690417			11.98193414	8.70218908			7.63784933			6.80284459	2.34247415			2.10520329
req_2			7.44838310	20.70874459			13.79405627			8.02423673	16.24046752			9.57615800			4.11713853	4.63169282			1.75683656
			22.75639853	16.86277170			11.85682896			13.80383848	14.55198976			11.09309377			7.38030554	3.62003421			2.43447641
req_3			43.56881544	49.14183953			30.16906563			30.43707823	42.81174797			26.52615548			8.77107261	5.08758375			-0.47726893
			25.45416869	22.24566381			15.09746806			16.38994430	20.19665766			13.96249354			7.89834196	4.18689625			2.29152852
req_4			24.57416312	39.06966477			-20.57858780			10.08771858	25.92375475			-20.93369946			10.44827209	8.18142824			-0.20938556
			31.45999467	30.99569879			18.59900667			21.47254771	29.67991384			17.54117066			9.85195901	4.94068372			3.00903778
req_5			99.37833519	95.75643976			-46.27587745			91.88384830	83.74729529			-38.58676013			13.92372851	6.13452919			-2.70785592
			22.00474025	30.90411249			13.57264063			16.34651046	25.37581483			13.19949222			13.65923132	5.43304876			2.41666196
req_6			-3.15195e+02	177.74871767			97.27764423			-1.18556e+02	56.89962505			90.75883679			-88.63339029	15.59513142			25.01193518
			152.88109836	177.06351241			88.91364883			82.75795536	118.59608960			78.08553447			39.91094747	54.57030179			20.62098551
req_m1			-37.76782943	-3.99889721			-6.94958252			-17.37420594	-6.55410706			-5.27091159			-7.40523580	1.03883824			-0.89908445
			16.48516941	10.88853718			9.08754380			9.79665661	9.11178974			7.46620542			6.03900416	2.59498589			1.99443263
req_m2			-33.77161694	-2.01166340			0.00000000			-13.80377846	-5.50564694			0.00000000			-7.43773144	1.51044265			0.00000000
			15.99593128	13.51470066			0.00000000			9.13614139	10.63681663			0.00000000			6.00726884	2.86347627			0.00000000
percent_1			-4.93935e+02	-1.46944e+02			-1.02279e+02			-2.21328e+02	-1.91275e+02			-1.44180e+02			-95.74993067	55.86852685			54.02987968
			384.34680254	216.24430877			190.96625371			194.55047021	180.91407902			160.53365767			119.66580160	52.63711995			48.24628893
percent_2			-1.96447e+02	77.71980200			362.50083499			60.00065497	84.08110487			298.17794162			-82.57451582	63.78664210			45.63495648
			324.71365087	299.24189358			238.22431284			205.84251671	272.02632783			231.55107354			107.56091119	63.56114902			40.87732278
percent_3			147.88065882	125.16857083			165.54457498			79.23658501	128.18860573			96.53796304			14.56040080	71.70369358			38.40380749
			340.60280404	410.19337549			290.72903582			215.02554048	322.45185705			253.81952616			99.97736703	96.82961735			62.62891717
percent_4			-10.83728577	-3.60299e+02			-4.64085e+02			-87.46703731	-2.30614e+02			-3.43679e+02			40.17062481	61.32399982			-5.35886900
			250.41598477	490.49936246			287.35403845			156.34090143	363.77208843			227.76631407			83.43023289	134.85425067			78.08906199
percent_5			-8.69657850	-6.99968e+02			-1.64689e+02			-56.10262825	-4.68037e+02			-1.11143e+02			39.95353413	34.20026970			-14.92836094
			53.05198655	527.20612853			133.17772288			34.33021015	374.69837980			119.42654417			19.53383112	137.26776630			33.46180012
percent_6			-10.19818707	-6.99935e+02			-7.88719892			-37.98141522	-4.57849e+02			3.16948423			21.75645638	22.36627395			-10.76530404
			63.89117126	536.63965816			37.83002722			43.74639001	373.09736579			33.33548342			18.69356481	140.29308808			7.63400757
percent2_1			7.84973061	2.11596527			1.38547420			3.75997848	3.14575668			2.37539239			1.38181526	-0.93385744			-0.92280210
			6.16816538	3.55253191			3.14747428			3.21433227	2.98352015			2.65100112			1.97186413	0.85425296			0.78069420
percent2_2			3.05613527	-1.51658277			-5.68295510			-0.84813343	-1.47040766			-4.85396427			1.17205720	-0.98922982			-0.63568427
			5.34405307	4.91443419			3.94011533			3.46253148	4.48611537			3.80401099			1.75996196	1.03252891			0.66662235
percent2_3			-3.36073902	-3.31049079			-3.61620586			-1.33374531	-2.49765026			-1.81355048			-0.71552682	-1.41370420			-0.90088086
			5.72343967	6.69286941			4.86276101			3.69278370	5.34424841			4.24290688			1.67024414	1.55357370			1.02334349
percent2_4			-0.34037608	4.98485102			8.25256126			1.63003911	3.67600246			6.18583061			-1.04378544	-1.23616310			0.10298526
			4.40469285	8.00137039			4.90602224			2.79980120	6.00755259			3.89690874			1.47970123	2.18559277			1.34262063
percent2_5			0.28399403	11.28928329			3.20615216			1.82207560	8.30797170			2.38220894			-1.17199098	-0.86559664			0.17594435
			1.33004293	8.60228433			2.43463859			0.81672055	6.18415488			2.17095512			0.50977185	2.20561274			0.61195563
percent2_6			-0.01771619	10.87288434			-0.21948333			0.92502087	7.58670104			-0.54239227			-0.63421267	-0.50680809			0.32415629
			1.60294419	8.87134255			0.99181228			1.07841350	6.16857231			0.85545496			0.48426837	2.27897623			0.19817895
percent3_1			-0.03872194	-0.00980111			-0.00603204			-0.02023316	-0.01656014			-0.01257916			-0.00577202	0.00499284			0.00502853
			0.03191930	0.01861843			0.01652938			0.01687352	0.01565248			0.01391250			0.01043937	0.00445794			0.00406770
percent3_2			-0.01346970	0.00913676			0.02879746			0.00422713	0.00819395			0.02551234			-0.00455959	0.00503643			0.00287765
			0.02825826	0.02596006			0.02095186			0.01860238	0.02375820			0.02012954			0.00928229	0.00538490			0.00350236
percent3_3			0.02378440	0.02322586			0.02313126			0.00751931	0.01481737			0.01036222			0.00660473	0.00857852			0.00597194
			0.03086242	0.03533446			0.02608267			0.02021169	0.02839343			0.02272635			0.00894072	0.00806440			0.00541746
percent3_4			0.00630068	-0.02170650			-0.04590213			-0.00884142	-0.01884774			-0.03479872			0.00820489	0.00785333			-0.00038455
			0.02451238	0.04203450			0.02674115			0.01569249	0.03162308			0.02122437			0.00835901	0.01153653			0.00738417
percent3_5			-0.00017300	-0.05746357			-0.01892951			-0.01321912	-0.04621560			-0.01513032			0.00912432	0.00614125			-0.00074809
			0.00914523	0.04526557			0.01391136			0.00550884	0.03267138			0.01234957			0.00356109	0.01156773			0.00350671
percent3_6			0.00425281	-0.05160166			0.00471185			-0.00425593	-0.03826191			0.00682204			0.00521767	0.00355303			-0.00230266
			0.01131641	0.04749791			0.00717220			0.00758583	0.03286582			0.00605207			0.00344968	0.01210947			0.00138570
percent_m1			-9.21097e+02	-1.80427e+02			10.36326854			-3.45312e+02	-2.19250e+02			29.82415821			-3.30072e+02	-51.89791580			-97.15490998
			449.77617284	298.63290396			187.84893792			231.22894485	251.63981990			185.53873183			146.64074383	64.12869839			57.05195477
percent_m2			-9.35649e+02	-1.93477e+02			0.00000000			-3.42422e+02	-2.42605e+02			0.00000000			-2.52709e+02	30.94561291			0.00000000
			464.81821901	291.60057168			0.00000000			245.75260968	249.71482626			0.00000000			124.44492328	76.11924714			0.00000000
percent2_m1			14.08813126	2.33301086			-0.53307830			5.03976813	3.07490255			-0.76154437			5.01241094	0.70412599			1.52101411
			6.92963676	4.58698172			3.00555471			3.55844909	3.85222498			2.94333966			2.30208124	0.99762221			0.93266423
percent2_m2			14.83485876	2.95978333			0.00000000			5.29572394	3.72241959			0.00000000			3.87792642	-0.54116471			0.00000000
			7.19308383	4.53813633			0.00000000			3.77835841	3.89465986			0.00000000			1.97264485	1.24195410			0.00000000
percent3_m1			-0.06887821	-0.01015481			0.00408558			-0.02406245	-0.01425904			0.00488139			-0.02430306	-0.00337252			-0.00780377
			0.03494905	0.02307179			0.01568688			0.01794283	0.01929895			0.01526931			0.01179629	0.00507057			0.00496843
percent3_m2			-0.07470294	-0.01490952			0.00000000			-0.02633516	-0.01838380			0.00000000			-0.01883258	0.00275008			0.00000000
			0.03645787	0.02312340			0.00000000			0.01905902	0.01985265			0.00000000			0.01018293	0.00659851			0.00000000
tmp_percent_0			-4.10108e+02				241.88870085			-1.03187e+02				226.01734384			-1.75476e+02				73.71569337
			388.37104443				263.44660492			190.53126447				231.56537231			120.43580741				61.43414858
tmp_percent2_0			6.53587030				-3.27501883			1.68299876				-3.21544719			2.69296877				-1.01404107
			6.18693253				4.05315197			3.11547806				3.53529520			1.96418925				0.95634496
tmp_percent3_0			-0.03229882				0.01490535			-0.00869273				0.01516307			-0.01273774				0.00482057
			0.03183505				0.02038504			0.01629091				0.01765197			0.01031495				0.00485896
tmp_win_0			-1.26378e+02				0.19951753			-72.90008740				72.80686167			-9.95240613				-46.01033582
			207.05285052				158.67637224			131.49248874				131.06749407			65.64277294				33.32651499
tmp_req_0			-29.80168569				2.49945842			-10.42578765				4.76994481			-7.87564245				-1.11618696
			18.54441853				9.94336841			10.56241829				8.41309515			6.30943407				2.33315522
tmp_gobond_0			-1.12816e+04				0.00000000			-5.55997e+03				0.00000000			-1.66589e+03				0.00000000
			6.59261e+03				0.00000000			5.34085e+03				0.00000000			1.70119e+03				0.00000000
Constant	1.10922e+04	3.34115e+04	2.69893e+04	1.07097e+04	1.67000e+03	3.67214e+03	-6.06019e+03	2.57531e+03	1.12152e+04	8.69861e+03	6.18274e+03	1.42774e+03	2.87240e+03	-5.72140e+03	4.50217e+03	1.21103e+04	8.94885e+03	2.82690e+03	95.86187711	2.22826e+03	-1.63293e+03
	1.42861e+03	1.05351e+04	1.01456e+04	6.50314e+03	1.04426e+03	4.58344e+03	5.91994e+03	970.73332452	5.55511e+03	5.45662e+03	5.52661e+03	923.14680130	4.30936e+03	5.20985e+03	709.99465786	3.41996e+03	2.66220e+03	1.58223e+03	257.13530112	1.30810e+03	1.37692e+03
Observations	845	845	6970	6970	780	780	5815	845	845	6970	6970	780	780	5815	845	845	6970	6970	780	780	5815
R-squared	0.32125357	0.33188689	0.28695219	0.73632893	0.06688354	0.06790513	0.07875602	0.11743762	0.12139538	0.15521301	0.47105233	0.03843416	0.03926852	0.06745095	0.35444108	0.36425702	0.33060559	0.90135920	0.17838673	0.18225303	0.19136348
Robust standard errors in parentheses																					
