"tendigit_fips","year","tax_type","purpose2","description","millage_percent","duration","votes_pct_for","fail_flg"
3913732228,2005,"Property","roads","R",0.7,5,63.4955752212389,0
3913732228,2006,"Property","roads","R",1,5,57.5471698113208,0
3913732228,2010,"Property","roads","R",0.7,5,69.1029900332226,0
3913732228,2011,"Property","roads","R",1,5,63.3204633204633,0
3913732228,2015,"Property","roads","R",0.7,5,70.1149425287356,0
3913732228,2016,"Property","roads","R",1,5,69.3982074263764,0
3913738024,2002,"Property","roads","R",4,5,74.21875,0
3913738024,2010,"Property","roads","A",0.5,5,57.0469798657718,0
3913738024,2014,"Property","roads","R",0.5,5,76.8072289156626,0
3913738976,1994,"Property","roads","R",2.5,5,71.4503816793893,0
3913738976,1999,"Property","roads","R",2.5,5,72.0879120879121,0
3913738976,2004,"Property","roads","R",2.5,5,57.3126142595978,0
3913738976,2009,"Property","roads","R",2.5,5,71.7258261933904,0
3913738976,2014,"Property","roads","R",2.5,5,73.8796414852753,0
3913743288,1999,"Property","roads","R",2,5,62.3085983510012,0
3913743288,2017,"Property","roads","A",2,5,79.1878172588833,0
3913751562,1991,"Property","roads","A",1.5,5,74.8161764705882,0
3913751660,1998,"Property","roads","R",1,5,69.6629213483146,0
3913751660,1999,"Property","roads","R",1,5,58.203125,0
3913751660,2000,"Property","roads","R",1,5,63.0011454753723,0
3913751660,2008,"Property","roads","R",1,5,54.6792849631966,0
3913751660,2013,"Property","roads","R",1,5,85.6486796785304,0
3913751660,2018,"Property","roads","R",1,5,49.4339622641509,1
3913759052,1991,"Property","roads","R",1.95,5,35.0769230769231,1
3913759052,1998,"Property","roads","R",1.95,5,79.3103448275862,0
3913759052,2003,"Property","roads","R",1.95,5,86.7088607594937,0
3913759052,2007,"Property","roads","R",1.95,5,90.4605263157895,0
3913759052,2012,"Property","roads","R",1.95,5,85.8921161825726,0
3913759052,2017,"Property","roads","R",1.95,5,81.25,0
3913759612,1991,"Property","roads","A",1,5,54.5008183306056,0
3913759612,2000,"Property","roads","R",2,5,48.2644628099174,1
3913759612,2001,"Property","roads","R",2,5,67.8743961352657,0
3913759612,2004,"Property","roads","A",2,5,39.3548387096774,1
3913759612,2005,"Property","roads","R",2,5,69.1235059760956,0
3913759612,2006,"Property","roads","R",2,5,67.3866090712743,0
3913759612,2010,"Property","roads","R",2,5,68.075117370892,0
3913759612,2011,"Property","roads","A",2,5,66.8235294117647,0
3913759612,2015,"Property","roads","R",2,5,77.0186335403727,0
3913759612,2016,"Property","roads","R",2,5,59.9033816425121,0
3913762036,1991,"Property","roads","A",3,5,75.4437869822485,0
3913762036,1998,"Property","roads","R",1.5,5,68.3284457478006,0
3913762036,2003,"Property","roads","R",1.5,5,87.4635568513119,0
3913762036,2010,"Property","roads","R",1.5,5,55.6650246305419,0
3913762036,2011,"Property","roads","A",0.5,5,65.0684931506849,0
3913762036,2016,"Property","roads","R",2,5,61.2980769230769,0
3913767174,2007,"Property","roads","R",3,5,91.1924119241192,0
3913767174,2018,"Property","roads","A",3,5,60.9418282548476,0
3913775206,1991,"Property","roads","R",1,5,44.6726572528883,1
3913775206,1992,"Property","roads","R",1,5,30.4347826086957,1
3913775206,2001,"Property","roads","R",1,5,71.2301587301587,0
3913775206,2002,"Property","roads","R",1,5,68.0672268907563,0
3913775206,2006,"Property","roads","R",1,5,57.8544061302682,0
3913775206,2012,"Property","roads","R",1,5,46.734693877551,1
3913905284,1992,"Property","roads","A",8.5,5,39.8148148148148,1
3913905284,1996,"Property","roads","A",4,5,52.9639175257732,0
3913905284,2000,"Property","roads","R",4,5,54.3757292882147,0
3913905284,2006,"Property","roads","R",4,5,65.121412803532,0
3913905284,2010,"Property","roads","R",4,5,76.4367816091954,0
3913905284,2015,"Property","roads","R",4,5,66.5693430656934,0
3913907230,1996,"Property","roads","A",2,5,36.7164179104478,1
3913910632,2005,"Property","roads","A",4,5,31.1036789297659,1
3913910632,2009,"Property","roads","A",2,5,53.9735099337748,0
3913910632,2014,"Property","roads","R",2,5,80.5243445692884,0
3913910632,2018,"Property","roads","R",2,5,78.7172011661808,0
3913912420,1995,"Property","roads","R",2,5,63.5761589403974,0
3913912420,2000,"Property","roads","R",2,5,49.236641221374,1
3913912420,2001,"Property","roads","A",2,5,55.7377049180328,0
3913912420,2006,"Property","roads","R",2,5,59.3023255813954,0
3913912420,2010,"Property","roads","R",2,5,58.5585585585586,0
3913912420,2015,"Property","roads","A",2,5,43.1372549019608,1
3913912420,2016,"Property","roads","A",1.5,5,49.6124031007752,1
3913938794,1993,"Property","roads","R",2,4,64.621409921671,0
3913938794,1996,"Property","roads","R",2,1000,57.8352180936995,0
3913938794,2002,"Property","roads","R",2,5,56.4920273348519,0
3913938794,2006,"Property","roads","R",2,5,58.9141004862237,0
3913938794,2011,"Property","roads","R",2,5,59.4959495949595,0
3913938794,2016,"Property","roads","R",2,5,59.8951507208388,0
3913942994,2006,"Property","roads","A",2,5,60.9795918367347,0
3913942994,2016,"Property","roads","A",2,1000,49.1095890410959,1
3913945276,2016,"Income","roads","A",0.5,1000,0.102727840633026,1
3913946578,1997,"Property","roads","R",2,5,48.2115482881962,1
3913946578,1998,"Property","roads","R",2,5,50.9158646383111,0
3913946578,2000,"Property","roads","A",1.5,5,25.1179245283019,1
3913946578,2004,"Property","roads","A",1.5,5,22.3136609452151,1
3913946578,2006,"Property","roads","A",1,5,52.6928675400291,0
3913946578,2011,"Property","roads","A",1,5,89.0878567431449,0
3913946578,2015,"property","roads","A",2,1000,53.4626038781163,0
3913947138,1997,"Income","roads","A",0.25,-999,82.454881050041,0
3913947138,1999,"Income","roads","A",0.25,4,57.5065143315294,0
3913947138,2007,"Income","roads","A",0.25,4,58.4532095901005,0
3913950092,1999,"Property","roads","R",1.6,5,58.843537414966,0
3913950092,2005,"Property","roads","R",1.6,1000,65.1834504293521,0
3913950092,2016,"Property","roads","A",1.75,1000,82.3731728288908,0
3913951576,1995,"Property","roads","R",0.75,5,82.8146143437077,0
3913951576,1997,"Property","roads","R",2,5,52.970297029703,0
3913951576,2000,"Property","roads","R",0.75,5,55.2479815455594,0
3913951576,2001,"Property","roads","R",2,5,83.9838492597577,0
3913951576,2005,"Property","roads","R",0.75,5,53.6216216216216,0
3913951576,2006,"Property","roads","R",2,5,58.2222222222222,0
3913951576,2010,"Property","roads","R",0.75,5,44.258872651357,1
3913951576,2011,"Property","roads","R",2,5,88.5483870967742,0
3913951576,2015,"Property","roads","R",0.75,5,72.8585178055823,0
3913951576,2016,"Property","roads","R",0.75,5,11.5008156606852,1
3913958520,1997,"Income","roads","A",0.25,-999,50.050916496945,0
3913962050,1991,"Property","roads","R",1.8,5,79.6825396825397,0
3913962050,1995,"Property","roads","A",1.8,5,62.453531598513,0
3913962050,1997,"Property","roads","R",1.8,5,80.1324503311258,0
3913962050,2002,"Property","roads","R",1.8,5,59.5141700404858,0
3913962050,2010,"Property","roads","R",1.8,5,58.628841607565,0
3913962050,2014,"Property","roads","R",1.8,5,71.9912472647702,0
3913963814,1991,"Property","roads","R",2,5,42.4731182795699,1
3913963814,1994,"Property","roads","R",2,5,45.2173913043478,1
3913963814,1999,"Property","roads","R",2,5,92.0318725099602,0
3913963814,2004,"Property","roads","R",2,5,20.9386281588448,1
3913963814,2009,"Property","roads","R",2,5,92.5675675675676,0
3913963814,2014,"Property","roads","R",2,5,73.469387755102,0
3913970394,1992,"Property","roads","A",1.5,5,30.887573964497,1
3913970394,1993,"Property","roads","A",1.5,5,17.6470588235294,1
3913972102,1991,"Income","roads","A",0.2,5,42.9088515959197,1
3913972102,1999,"Income","roads","A",0.5,5,62.8684399712437,0
3913972102,2005,"Income","roads","A",0.5,5,61.1305361305361,0
3913972102,2007,"Income","roads","A",0.25,5,56.6833056017748,0
3913972102,2012,"Income","roads","R",0.25,5,70.920018492834,0
3913972102,2014,"Income","roads","A",0.2,5,42.3272159312768,1
3913977616,2002,"Property","roads","A",1,4,38.9733840304183,1
3913981578,1995,"Property","roads","A",2,5,90.2045877247365,0
3913986618,1995,"Property","roads","R",1.5,3,63.7096774193548,0
3913986618,1998,"Property","roads","A",0.5,3,24.3816254416961,1
3913986618,2000,"Property","roads","R",1.5,3,13.1428571428571,1
3913986618,2003,"Property","roads","R",2,3,72.0183486238532,0
3913986618,2005,"Property","roads","R",2,3,17.4204355108878,1
3913986618,2009,"Property","roads","R",2,3,95.8707360861759,0
3913986618,2010,"Property","roads","R",2,5,12.1527777777778,1
3913986618,2015,"Property","roads","R",2,5,61.5384615384615,0
3913986618,2018,"Property","roads","R",2,5,4.21216848673947,1
3914114184,2014,"Income","roads","A",0.4,10,46.4644585039077,1
3914114184,2015,"Income","roads","A",0.2,10,65.5045871559633,0
3914178540,1994,"Property","roads","A",1.5,5,78.7692307692308,0
3914303730,1995,"Property","roads","A",1,4,68.6223153483499,0
3914303730,2000,"Property","roads","R",1,5,62.5110261687739,0
3914303730,2005,"Property","roads","R",1,5,62.6026805015132,0
3914303730,2010,"Property","roads","R",1,5,61.3973182780522,0
3914303730,2015,"Property","roads","R",1.25,5,64.5051194539249,0
3914338052,2009,"Property","roads","A",2,5,39.9684044233807,1
3914370408,1998,"Property","roads","R",0.5,5,53.0395136778115,0
3914370408,2003,"Property","roads","R",0.5,5,75.4163362410785,0
3914370408,2009,"Property","roads","R",0.5,5,47.3173884938591,1
3914370408,2012,"Property","roads","R",0.5,5,40.4023470243085,1
3914370408,2014,"Property","roads","R",0.5,5,68.3665338645418,0
3914370408,2016,"Property","roads","R",0.5,5,21.4125140502061,1
3914370408,2018,"Property","roads","R",0.5,5,60.1744186046512,0
3914377162,1992,"Property","roads","R",1.5,5,91.7710196779964,0
3914377162,1995,"Property","roads","R",1.5,5,66.3003663003663,0
3914377162,2000,"Property","roads","R",1.5,5,68.6234817813765,0
3914377162,2005,"Property","roads","R",1.5,5,71.3253012048193,0
3914377162,2009,"Property","roads","R",1.5,5,53.0701754385965,0
3914377162,2012,"Property","roads","A",2,5,45.9901800327332,1
3914377162,2015,"Property","roads","R",1.5,5,73.7564322469983,0
3914387080,2001,"Property","roads","A",2,5,65.6160458452722,0
3914387080,2002,"Property","roads","A",2,5,49.2622020431328,1
3914387080,2006,"Property","roads","R",2,5,47.9143179255919,1
3914387080,2013,"Property","roads","R",2,5,86.2527716186253,0
3914387080,2017,"Property","roads","R",2,5,51.9337016574586,0
3914506992,2006,"Property","roads","A",2,5,40.661938534279,1
3914506992,2018,"Property","roads","A",2,5,54.8140043763676,0
3914515560,1994,"Property","roads","R",2.5,-999,64.968152866242,0
3914515560,1997,"Property","roads","A",1.5,5,56.3743551952837,0
3914515560,1999,"Property","roads","R",2.5,5,75.4953076120959,0
3914515560,2001,"Property","roads","R",1.5,5,78.6238532110092,0
3914515560,2004,"Property","roads","R",2.5,5,57.4724698479287,0
3914515560,2007,"Property","roads","R",1.5,5,62.2340425531915,0
3914515560,2010,"Property","roads","R",2.5,5,58.1593194122196,0
3914515560,2012,"Property","roads","R",1.5,5,56.7652611705475,0
3914515560,2015,"Property","roads","R",2.5,5,62.9436325678497,0
3914515560,2017,"Property","roads","R",1.5,5,62.7372627372627,0
3914531836,1994,"Property","roads","A",2,5,36.0641139804096,1
3914531836,1996,"Property","roads","A",2,5,41.7705735660848,1
3914534020,1993,"Property","roads","R",2,5,64.792899408284,0
3914534020,1994,"Property","roads","A",1,-999,53.7142857142857,0
3914534020,1998,"Property","roads","R",2,5,50.9293680297398,0
3914534020,2003,"Property","roads","R",2,5,55.1344743276284,0
3914534020,2008,"Property","roads","R",2,5,56.9983136593592,0
3914534020,2012,"Property","roads","R",2,5,53.7783375314861,0
3914534020,2013,"Property","roads","R",1,5,69.96336996337,0
3914534020,2018,"Property","roads","R",2,5,63.5514018691589,0
3914538815,1992,"Property","roads","R",2,-999,57.2228443449048,0
3914538815,1994,"Property","roads","R",2,-999,66.8856767411301,0
3914538815,1998,"Property","roads","R",2,5,61.2903225806452,0
3914538815,2000,"Property","roads","R",2,5,62.0240480961924,0
3914538815,2003,"Property","roads","R",2,5,64.1927083333333,0
3914538815,2005,"Property","roads","R",2,5,64.4179894179894,0
3914538815,2008,"Property","roads","R",2,5,60.8506944444444,0
3914538815,2010,"Property","roads","A",2,5,51.0471204188482,0
3914538815,2013,"Property","roads","R",2,5,70.1525054466231,0
3914538815,2015,"Property","roads","R",2,5,53.6741214057508,0
3914538815,2018,"Property","roads","R",2,5,66.9623059866962,0
3914546606,1996,"Property","roads","R",4,5,44.0949935815148,1
3914546606,1999,"Property","roads","A",2,5,61.1238532110092,0
3914546606,2000,"Property","roads","R",4,5,66.9218989280245,0
3914546606,2004,"Property","roads","A",2,5,23.4631147540984,1
3914546606,2009,"Property","roads","R",4,5,70.130869899923,0
3914546606,2014,"Property","roads","R",4,5,60.1496725912067,0
3914546606,2018,"Property","roads","R",4,5,59.412955465587,0
3914564206,1991,"Property","roads","R",1,5,70.9885186222347,0
3914564206,1995,"Property","roads","R",1,5,60.4585679806919,0
3914564206,1998,"Property","roads","R",2,5,68.937875751503,0
3914564206,1999,"Property","roads","R",1,5,87.3873873873874,0
3914564206,2003,"Property","roads","R",2,5,77.3405698778833,0
3914564206,2005,"Property","roads","R",1,5,92.1968787515006,0
3914564206,2008,"Property","roads","R",2,5,22.96573875803,1
3914564206,2009,"Property","roads","R",1,5,83.8173018753781,0
3914564206,2013,"Property","roads","R",2,5,87.2418540614961,0
3914564206,2014,"Property","roads","R",1,5,66.0751565762004,0
3914564206,2018,"Property","roads","R",2,5,70.0406228842248,0
3914565522,1993,"Property","roads","R",5.5,5,91.0891089108911,0
3914565522,2011,"Property","roads","A",4,5,47.9704797047971,1
3914565522,2014,"Property","roads","R",5.5,5,57.9881656804734,0
3914569092,1999,"Property","roads","R",2.9,5,73.5751295336787,0
3914569092,2001,"Property","roads","R",2.9,5,98.870765370138,0
3914569092,2006,"Property","roads","R",2.9,5,75.945945945946,0
3914569092,2007,"Property","roads","R",2.9,5,44.4281524926686,1
3914569092,2010,"Property","roads","A",1.5,5,60.8863198458574,0
3914569092,2011,"Property","roads","A",3,5,30.6376360808709,1
3914569092,2012,"Property","roads","A",3,5,43.1818181818182,1
3914579170,1995,"Property","roads","R",0.4,5,71.4819427148194,0
3914579170,1997,"Property","roads","R",4,5,45.4813359528487,1
3914579170,1998,"Property","roads","A",4,5,59.6638655462185,0
3914579170,2000,"Property","roads","R",0.4,5,53.7240537240537,0
3914579170,2001,"Property","roads","R",4,5,63.4194831013916,0
3914579170,2005,"Property","roads","R",0.4,5,66.033966033966,0
3914579170,2006,"Property","roads","R",4,5,46.6268146883006,1
3914579170,2011,"Property","roads","R",0.4,5,69.344870210136,0
3914579170,2012,"Property","roads","R",4,5,27.4305555555556,1
3914579170,2014,"Property","roads","R",0.4,5,54.3758967001435,0
3914579170,2017,"Property","roads","R",4,5,55.6149732620321,0
3914579828,2002,"Property","roads","A",4,5,27.1929824561404,1
3914581606,1993,"Property","roads","R",2,5,69.4252873563218,0
3914581606,1994,"Property","roads","R",4,-999,34.954657873042,1
3914581606,1996,"Property","roads","R",2,5,49.3518104604381,1
3914581606,1998,"Property","roads","R",4,5,67.8212851405623,0
3914581606,1999,"Property","roads","A",2,5,42.4242424242424,1
3914581606,2001,"Property","roads","R",2,5,47.6224272533712,1
3914581606,2004,"Property","roads","R",2,5,36.7384615384615,1
3914581606,2005,"Property","roads","R",4,3,75.2589884216941,0
3914581606,2006,"Property","roads","R",2,5,81.8126888217523,0
3914581606,2008,"Property","roads","R",4,5,27.2437937619351,1
3914581606,2010,"Property","roads","R",2,5,53.9971949509116,0
3914581606,2011,"Property","roads","R",2,5,61.3484646194927,0
3914581606,2013,"Property","roads","R",4,5,62.390438247012,0
3914581606,2014,"Property","roads","R",2,5,65.6497864551556,0
3914581606,2016,"Property","roads","R",2,5,48.7484355444305,1
3914581606,2017,"Property","roads","R",4,4,60.6363636363636,0
3914776632,2010,"Property","roads","A",2,1000,44.2857142857143,1
3914776778,1992,"Income","roads","A",0.25,1000,25.3693754197448,1
3914776778,1994,"Income","roads","A",0.25,5,21.6961023142509,1
3914944352,2009,"Property","roads","R",2,5,51.0174418604651,0
3914944884,2017,"Property","roads","A",2,5,72.9591836734694,0
3914944884,2018,"Property","roads","R",2,5,47.6232394366197,1
3914969960,1992,"Property","roads","A",2,5,45.0583657587549,1
3914969960,2016,"Property","roads","A",2,5,36.5617433414044,1
3914969960,2018,"Property","roads","A",2,5,45.0292397660819,1
3914972424,1991,"Income","roads","A",0.25,5,53.4226804123711,0
3914972424,1992,"Income","roads","A",0.25,5,58.981345629847,0
3914979464,1991,"Property","roads","R",3,5,97.0046082949309,0
3914979464,2002,"Property","roads","R",3,5,78.6717752234994,0
3914979464,2006,"Property","roads","R",2,5,58.641975308642,0
3914979464,2007,"Property","roads","A",1,5,83.4905660377358,0
3914979464,2012,"Property","roads","R",3,5,90.2397260273973,0
3914981620,1994,"Property","roads","A",2,5,53.6723163841808,0
3914981620,2000,"Property","roads","R",1,5,22.4885844748858,1
3914981620,2014,"Property","roads","R",2,5,59.7855227882037,0
3914981620,2018,"Property","roads","R",2,5,40.1326699834162,1
3915101420,2016,"Income","roads","A",0.25,5,43.2789537548874,1
3915104458,1993,"Property","roads","R",3,5,58.4905660377358,0
3915104458,1998,"Property","roads","A",2,5,42.0588235294118,1
3915104458,2004,"Property","roads","R",3,5,46.6933867735471,1
3915104458,2005,"Property","roads","A",3,5,45.3237410071942,1
3915104458,2006,"Property","roads","A",3,5,45.0980392156863,1
3915104458,2007,"Property","roads","A",3,5,43.6974789915966,1
3915106180,1995,"Property","roads","R",1.5,5,59.1075347476225,0
3915106180,2000,"Property","roads","R",1.5,5,63.7044967880086,0
3915106180,2005,"Property","roads","R",1.5,5,58.4714548802947,0
3915106180,2010,"Property","roads","R",1.5,5,62.6373626373626,0
3915106180,2015,"Property","roads","R",1.5,5,71.8604651162791,0
3915108504,2000,"Income","roads","A",0.33,5,55.2182163187856,0
3915108504,2005,"Income","roads","R",0.33,1000,69.6132596685083,0
3915108504,2010,"Income","roads","R",0.33,5,48.2939632545932,1
3915108504,2013,"Income","roads","A",0.33,5,43.9024390243902,1
3915108504,2014,"Income","roads","A",0.33,5,43.0513595166163,1
3915108504,2016,"Income","roads","A",0.5,5,54.2772861356932,0
3915111304,2012,"Property","roads","A",1,3,42.4413904607922,1
3915112014,2014,"Property","roads","A",3.3,5,42.2506542599593,1
3915112014,2015,"Property","roads","A",2.9,5,52.6809651474531,0
3915124052,1993,"Property","roads","R",5,5,76.4478764478765,0
3915124052,1998,"Property","roads","R",5,5,61.9672131147541,0
3915124052,2003,"Property","roads","R",5,5,73.1707317073171,0
3915124052,2008,"Property","roads","R",5,5,72.7959697732997,0
3915124052,2013,"Property","roads","R",5,5,69.6969696969697,0
3915124052,2018,"Property","roads","R",5,5,59.6551724137931,0
3915135532,2012,"Property","roads","A",5,5,58.9887640449438,0
3915135532,2017,"Property","roads","R",5,5,91.743119266055,0
3915138094,1993,"Property","roads","R",3,5,65.4577560445531,0
3915138094,1998,"Property","roads","R",3,5,56.857822410148,0
3915138094,2003,"Property","roads","R",3,5,69.077695102959,0
3915138094,2007,"Property","roads","R",3,5,64.9846933389634,0
3915138094,2013,"Property","roads","R",3,5,72.6317226317226,0
3915138094,2018,"Property","roads","R",4,5,62.1840659340659,0
3915141314,1993,"Property","roads","A",1.5,5,60.2454337899543,0
3915141314,1994,"Property","roads","A",1.5,5,68.1962820298107,0
3915141314,1995,"Property","roads","R",1.5,5,78.8042560378315,0
3915141314,1998,"Property","roads","R",1.25,5,99.9061410565835,0
3915141314,1999,"Property","roads","R",1.25,5,75.1831644583009,0
3915141314,2002,"Property","roads","R",1.5,5,67.7677329624479,0
3915141314,2004,"Property","roads","R",1.25,5,38.9013585351447,1
3915141314,2005,"Property","roads","R",1.5,5,56.1184073379195,0
3915141314,2010,"Property","roads","R",1.25,5,64.9895937019274,0
3915141314,2011,"Property","roads","R",1.5,5,81.9192435471505,0
3915141314,2014,"Property","roads","R",1.25,5,51.2491672218521,0
3915141314,2015,"Property","roads","R",1.5,5,68.3124742126255,0
3915142168,1993,"Property","roads","R",1.4,5,54.3289051763628,0
3915142168,1995,"Property","roads","R",1,5,68.532206969377,0
3915142168,1997,"Property","roads","R",1,5,97.6389572060994,0
3915142168,1998,"Property","roads","R",1.4,5,62.6391096979332,0
3915142168,2000,"Property","roads","R",1,5,53.6399634480658,0
3915142168,2002,"Property","roads","R",1.4,5,56.5584854631508,0
3915142168,2005,"Property","roads","R",1,5,56.4102564102564,0
3915142168,2008,"Property","roads","R",1.4,5,48.3083184940219,1
3915142168,2010,"Property","roads","R",1,5,63.3169723585637,0
3915142168,2012,"Property","roads","R",1.4,5,43.414506415292,1
3915142168,2014,"Property","roads","R",1,5,33.38199513382,1
3915142168,2017,"Property","roads","R",1.4,5,85.2880658436214,0
3915143022,2003,"Property","roads","R",1.7,5,74.7368421052632,0
3915143022,2008,"Property","roads","R",1.7,5,57.0558937465412,0
3915143022,2012,"Property","roads","R",1.7,5,63.2840387557369,0
3915143022,2017,"Property","roads","R",1.7,5,62.7226463104326,0
3915145094,2015,"Property","roads","A",2.7,5,61.7171006333568,0
3915147936,1993,"Property","roads","R",2,5,55.6318681318681,0
3915147936,1997,"Property","roads","R",2,5,64.9545211342964,0
3915147936,2000,"Property","roads","A",2,5,27.1929824561404,1
3915147936,2005,"Property","roads","R",2,5,63.716814159292,0
3915147936,2010,"Property","roads","R",2,5,68.0851063829787,0
3915147936,2014,"Property","roads","R",2,5,84.9264705882353,0
3915148244,1992,"Income","roads","A",0.2,-999,36.6669835535697,1
3915148244,2017,"Income","roads","A",0.2,5,42.7289797621531,1
3915149294,1991,"Property","roads","R",5,5,3.30341560708053,1
3915155944,1991,"Property","roads","R",1,5,48.0891719745223,1
3915155944,1992,"Property","roads","A",1.5,5,28.8012063332496,1
3915155944,1993,"Property","roads","A",1.75,-999,57.9209461562403,0
3915155944,1994,"Property","roads","A",1.75,5,43.2666666666667,1
3915155944,1995,"Property","roads","A",1,5,53.1073446327684,0
3915155944,1996,"Property","roads","R",1,-999,42.7519151443724,1
3915155944,1997,"Property","roads","A",0.75,5,59.3391773432232,0
3915155944,1998,"Property","roads","A",0.75,5,30.1138450238707,1
3915155944,1999,"Property","roads","R",1,5,69.342762063228,0
3915155944,2000,"Property","roads","A",1,5,30.3763440860215,1
3915155944,2003,"Property","roads","R",1,5,61.8018967334036,0
3915155944,2005,"Property","roads","R",1,5,85.9480770661311,0
3915155944,2006,"Property","roads","R",1,5,41.6323731138546,1
3915155944,2010,"Property","roads","R",1,5,31.0834298957126,1
3915155944,2011,"Property","roads","R",1,5,67.9872495446266,0
3915155944,2014,"Property","roads","A",1,5,41.6262789445342,1
3915155944,2016,"Property","roads","R",1,5,42.7384076990376,1
3915155944,2017,"Property","roads","R",2,5,79.4336810730253,0
3915156294,1999,"Property","roads","R",1,5,73.2678769914783,0
3915156294,2004,"Property","roads","R",1,5,46.6440422322775,1
3915156294,2009,"Property","roads","A",1,5,54.9593180937621,0
3915156294,2010,"Property","roads","R",1,5,70.6248444112522,0
3915156294,2012,"Property","roads","R",1,5,52.9468786351299,0
3915156294,2017,"Property","roads","R",1,5,95.8244365361803,0
3915158926,1996,"Property","roads","R",3,5,48.6128894579599,1
3915158926,2002,"Property","roads","R",3,5,48.4375,1
3915158926,2004,"Property","roads","R",3,5,32.0255863539446,1
3915158926,2005,"Property","roads","A",3,1000,40.3600900225056,1
3915159850,1993,"Property","roads","A",4,10,62.6785714285714,0
3915159850,1994,"Property","roads","R",2,5,45.1527224435591,1
3915159850,1996,"Property","roads","A",4,5,37.7865612648221,1
3915159850,1997,"Property","roads","A",3,5,67.1270718232044,0
3915159850,2001,"Property","roads","A",3,5,35.4802259887006,1
3915159850,2002,"Property","roads","R",2,5,54.1184971098266,0
3915159850,2006,"Property","roads","R",2,5,42.9019607843137,1
3915159850,2014,"Property","roads","R",2,5,45.1456310679612,1
3915159850,2018,"Property","roads","R",2,5,28.2761310452418,1
3915162078,1992,"Property","roads","R",2,5,89.2098425798563,0
3915162078,1999,"Property","roads","R",2,5,73.0396264815036,0
3915162078,2001,"Property","roads","R",2,5,68.4081632653061,0
3915162078,2004,"Property","roads","R",2,5,48.7640226347662,1
3915162078,2009,"Property","roads","R",2,5,86.3545699870937,0
3915162078,2013,"Property","roads","R",2,5,65.8833403273185,0
3915162078,2015,"Property","roads","A",1,5,66.8682367918523,0
3915162694,1991,"Property","roads","R",1,5,64.8717948717949,0
3915162694,1996,"Property","roads","R",1,5,70.8141321044547,0
3915162694,2001,"Property","roads","R",1,5,77.9731127197518,0
3915162694,2006,"Property","roads","R",1,5,64.8183556405354,0
3915162694,2011,"Property","roads","R",1,5,55.1651809124279,0
3915162694,2013,"property","roads","A",1.5,5,75.9183673469388,0
3915162988,1992,"Property","roads","R",1.5,5,41.1951778714592,1
3915162988,1996,"Property","roads","R",0.5,3,50.2768846016434,0
3915162988,1997,"Property","roads","R",1.5,5,71.1667151585685,0
3915162988,1999,"Property","roads","R",0.5,3,72.1869628454317,0
3915162988,2000,"Property","roads","R",0.5,3,46.5653728294178,1
3915162988,2006,"Property","roads","R",1.5,5,61.0832497492477,0
3915162988,2007,"Property","roads","A",0.5,5,71.6564536523684,0
3915162988,2011,"Property","roads","R",1.5,5,31.6953316953317,1
3915162988,2015,"property","roads","R",1.5,5,48.2287067944439,1
3915162988,2016,"Property","roads","A",1.5,5,42.8975265017668,1
3915175208,1992,"Property","roads","R",2.3,5,35.906976744186,1
3915175208,1999,"Property","roads","R",3.3,5,60.021436227224,0
3915175208,2002,"Property","roads","R",3.3,5,67.1388101983003,0
3915175208,2007,"Property","roads","R",3.3,5,77.8029445073613,0
3915175208,2012,"Property","roads","R",2.3,5,53.6536536536537,0
3915177910,1999,"Property","roads","R",1.5,5,68.0057388809182,0
3915177910,2004,"Property","roads","R",1.5,5,58.1757508342603,0
3915177910,2007,"Property","roads","R",1.5,5,82.9696191698759,0
3915177910,2012,"Property","roads","R",1.5,5,63.6514522821577,0
3915177910,2018,"Property","roads","R",1.5,5,77.8101339545719,0
3915181634,1995,"Property","roads","R",1.25,5,73.6423841059603,0
3915181634,1996,"Property","roads","R",1.5,5,53.2901296111665,0
3915181634,2004,"Property","roads","R",1.5,5,49.3562231759657,1
3915181634,2009,"Property","roads","R",2,5,41.686460807601,1
3915181634,2010,"Property","roads","R",1.25,5,28.4162378502001,1
3915181634,2016,"Property","roads","R",1.25,5,69.6116090482288,0
3915182376,1995,"Property","roads","A",2,-999,45.8515283842795,1
3915182376,1996,"Property","roads","A",2,5,44.2786069651741,1
3915182376,2001,"Property","roads","A",2,5,57.1428571428571,0
3915182376,2007,"Property","roads","R",2,5,52.3489932885906,0
3915182376,2010,"Property","roads","R",2,1000,55.5555555555556,0
3915182376,2015,"Property","roads","R",2,5,24.5641838351823,1
3915303828,2013,"Income","roads","A",0.25,-999,54.1237113402062,0
3915304248,1991,"Property","roads","R",2,5,72.1473742095133,0
3915304248,1992,"Property","roads","R",1.5,5,70.7659115426106,0
3915304248,1996,"Property","roads","R",2,5,71.2615955473098,0
3915304248,1997,"Property","roads","R",1.5,5,48.7179487179487,1
3915304248,2001,"Property","roads","R",2,1000,58.6292613636364,0
3915304248,2002,"Property","roads","R",1.5,5,67.6125244618395,0
3915304248,2006,"Property","roads","R",1.45,5,76.0310330747244,0
3915304248,2011,"Property","roads","R",1.4,5,71.5686274509804,0
3915304248,2016,"Property","roads","R",1.4,5,74.2574257425743,0
3915307790,1992,"Property","roads","A",3.5,5,63.1578947368421,0
3915307790,1996,"Property","roads","R",3.5,5,58.5201793721973,0
